Bus,busmap
way/1162035523-225,FR105
way/1164100996-220,ES431
way/1164184948-220,ES431
way/116452049-330,UA32
way/116517585-380,ITH51
way/116518388-380,ITC4A
way/116519166-380,ITC4A
way/116539370-275,GBE32
way/1165661175-220,ES431
way/116669781-225,FRJ22
way/116670124-225,FRE23
way/116692433-220,ITC47
way/116697005-380,ITC4B
way/116702384-225,FR105
way/1167713589-220,ES242
way/116797658-220,ITC4B
way/116797658-380,ITC4B
way/1168603539-220,ES432
way/116871431-225,FRK26
way/1168861008-400,ES432
way/116944631-220,PT11A
way/1169740285-220,ES521
way/1172185252-400,ES431
way/117350758-225,FR103
way/117350758-400,FR103
way/117421453-225,FRB03
way/117446403-225,FRB04
way/117446403-400,FRB04
way/117537715-225,FRF11
way/1175485497-220,ES422
way/1175633701-220,ES422
way/117810798-225,FRC11
way/117893799-225,FRE12
way/117893799-400,FRE12
way/117975440-225,FRE21
way/117975440-400,FRE21
way/118057369-220,ES414
way/118057369-400,ES414
way/118060597-380,AT130
way/118079877-225,FRF12
way/118079877-400,FRF12
way/118086309-225,FRF11
way/118086309-400,FRF11
way/118091356-220,AT126
way/118091900-225,FRF11
way/118112539-225,FRK21
way/118121876-400,FRK25
way/118121877-225,FRK25
way/118127416-225,FRK24
way/118133021-225,FRK26
way/118133060-225,FRK26
way/118133898-225,FRG01
way/118184233-225,FRE11
way/118213015-225,FRL04
way/118216358-225,FRE22
way/118216361-225,FRE22
way/118231876-300,NO0A1
way/118234031-225,FRD11
way/118260031-225,FR105
way/118339972-225,FR102
way/118380818-225,FR102
way/118380822-225,FR102
way/118387083-400,FRF22
way/118387084-225,FRF22
way/1183902141-220,ES431
way/118400622-225,FRJ21
way/118400623-225,FRJ21
way/1185489725-220,GBM62
way/1185489725-400,GBM62
way/118591672-225,FRF31
way/118641117-220,ES414
way/118655802-225,FRF21
way/118655802-400,FRF21
way/118655848-225,FRF21
way/118684662-225,FRL04
way/118727701-225,FRK14
way/118821349-275,GBM50
way/118821349-400,GBM50
way/118987056-220,ITG2F
way/118987056-380,ITG2F
way/1190395478-220,GBM50
way/1190395478-400,GBM50
way/119048154-225,FRD22
way/1191459479-220,DEF03
way/119244495-220,SI034
way/119244495-400,SI034
way/119315534-275,GBM84
way/119315549-275,GBM95
way/119315557-275,GBM95
way/1194027525-220,ES423
way/119489306-400,AT130
way/119616836-400,GBK23
way/119686764-225,FRJ21
way/1198130346-225,FRF32
way/1202440398-220,PT170
way/1202443036-220,PT170
way/120279477-300,NO082
way/1203160522-220,AT311
way/1203262444-220,ITC4C
way/120356593-380,ITC47
way/1204275778-220,ITC4C
way/120464542-225,FRC22
way/120522167-225,FRC23
way/1205235724-220,ITC4C
way/120553316-225,FRF24
way/120707003-225,FRF22
way/120707003-400,FRF22
way/120747628-225,FRF24
way/120861987-225,FRF31
way/1208713169-220,CH056
way/120916823-220,ITI21
way/120945065-225,FRF34
way/120999658-225,FRF34
way/121024004-225,FRF34
way/121025339-225,FRF34
way/121034892-225,FRJ21
way/121035301-225,FRJ21
way/121071312-225,FRF34
way/121085952-220,BE345
way/121085952-225,BE345
way/121085952-380,BE345
way/121085954-220,BE345
way/121087628-225,FRJ13
way/121101846-225,FRJ12
way/121116528-225,FRF34
way/121142266-225,FRF12
way/121152763-225,FRK12
way/121159140-220,PT16H
way/121161175-225,FRL04
way/121199242-220,DEA36
way/121199242-380,DEA36
way/121297422-225,FRL05
way/121297422-400,FRL05
way/1214332448-275,GBL12
way/121499607-225,FRL01
way/121500497-225,FRL05
way/121500497-400,FRL05
way/121656686-220,PL924
way/121656686-400,PL924
way/121820285-275,GBL17
way/1218840771-400,ES114
way/1218950123-380,NL333
way/1220052058-225,FRD22
way/122061929-225,FRC11
way/122104435-225,FRC11
way/122257444-400,SK031
way/1222597066-220,DE80N
way/1222597066-380,DE80N
way/1223405794-220,DE715
way/1223405794-380,DE715
way/122361853-225,FRC22
way/122411058-225,FRC22
way/122563466-225,FRC13
way/122563466-400,FRC13
way/122568639-225,FRC13
way/122720993-220,CH022
way/122748502-225,FRK21
way/122752897-225,FRK21
way/122755047-225,FRK21
way/122755068-225,FRH01
way/122923029-225,FRC13
way/123037622-275,GBL17
way/123120808-225,FRC23
way/123129049-275,GBM75
way/1231460605-220,IE061
way/123176540-220,AT341
way/1231941645-225,FRK23
way/1232240349-220,ES418
way/1233840739-225,FRE11
way/123451079-330,UA23
way/123462491-400,FI194
way/1236363679-225,FRI33
way/1236930242-225,FRJ28
way/1237353930-220,ES242
way/1237755672-400,SE313
way/123866712-275,GBE32
way/1240967180-400,ES213
way/124121964-220,ES511
way/124121964-400,ES511
way/1241429776-220,SE322
way/124220303-220,ITF35
way/1242272378-220,ES413
way/124244078-220,HU221
way/124244078-400,HU221
way/1243143644-220,ES120
way/1245361619-220,ES422
way/1245390527-220,ES113
way/1245826064-380,DE722
way/1245867884-380,DE722
way/1246030551-220,NL323
way/1246030551-380,NL323
way/1246090890-220,ES513
way/1246115410-220,ES432
way/1246115410-400,ES432
way/1246916016-400,ES431
way/124703985-380,BE225
way/124722161-220,PT11A
way/124722161-400,PT11A
way/125003945-225,FRF31
way/125076979-225,FRK26
way/125164718-225,FRI11
way/1252094933-400,ES300
way/1252105002-220,ES300
way/1252171502-220,ES300
way/1252341626-275,GBM77
way/1252514183-220,ES513
way/1254646680-220,ES417
way/125494395-225,FRK13
way/125495792-225,FRK13
way/1255236015-220,ES511
way/1255385651-400,GR641
way/125550372-225,FRH02
way/1255787053-220,ME000
way/1256007960-400,ME000
way/1256060610-400,ME000
way/1256076415-220,AL022
way/1256076415-400,AL022
way/1256089443-220,AL022
way/1256102385-220,MK008
way/1256107398-220,MK008
way/1256107398-400,MK008
way/1256110252-220,BG423
way/125672002-220,RO211
way/125672002-400,RO211
way/1256844098-400,GR531
way/1257151190-220,ES511
way/125721667-225,FRK26
way/1258230062-220,BE332
way/1258230062-380,BE332
way/1258230090,BE332
way/1258290323-400,PT11D
way/125860302-275,GBM94
way/1258994984-220,ES523
way/1259370155-220,ES523
way/1259647174-220,ES523
way/126100935-220,ES511
way/126203383-380,ITF48
way/1262323677,FI1B1
way/1262324052,EE001
way/1262644008-220,ES243
way/1262722032-220,ES612
way/1262722032-400,ES612
way/1262722037-220,ES612
way/1262731213-220,ES612
way/1262731213-400,ES612
way/1262971878,GBM61
way/1262971878-275,GBM61
way/1263095953-400,GBM62
way/1263526773-220,ES243
way/126366408-220,PT11C
way/126417428-225,FRF12
way/1265528535,EE00A
way/1265528535-220,EE00A
way/1265528535-330,EE00A
way/1265541077,SE211
way/1265541077-400,SE211
way/1265541078-400,SE224
way/1266061513-220,ES243
way/1266061515-220,ES243
way/1266081844-220,ES243
way/1266081844-400,ES243
way/1266109989-400,ES513
way/1266807630-220,NL112
way/1267694217-400,ES431
way/1267909080-220,ES220
way/1268254684-220,NL112
way/126881765-400,ES522
way/126987023-220,ES523
way/126987023-400,ES523
way/127004407-380,CH025
way/127004407-400,CH025
way/127045977-275,GBM62
way/1271288345-225,FRE12
way/1271288345-400,FRE12
way/1271288346,FRE12
way/1271587268,DK041
way/1271587272,DK041
way/1271688035-220,ES432
way/1271688038-220,ES432
way/127184694-400,GBG22
way/127205502-220,PT11D
way/127205653-220,PT11D
way/1272548315-400,ES412
way/1272896526-225,FRF32
way/1273759380-220,ES615
way/1274396508-400,GBL23
way/1275266044-380,NL33C
way/127528728-220,ES522
way/127528769-220,ES522
way/1275300370-275,GBJ43
way/1275300370-400,GBJ43
way/1275359449-220,ES424
way/1275744416,SE313
way/1275744416-400,SE313
way/1275744419,FI196
way/1275744419-400,FI196
way/1275810585-400,FRE12
way/127605081-220,ES522
way/1277630152-220,ES423
way/1277630152-400,ES423
way/127787669-400,ES242
way/1280364401-380,DEF0E
way/1280840211-380,DE94C
way/128106453-225,FRK24
way/128381283-225,FRC14
way/128381294-225,FRC14
way/128406208-300,NO082
way/128406208-420,NO082
way/128463750-400,FI1D2
way/1284726676-220,DK032
way/1284726676-400,DK032
way/1284913429-220,CH033
way/128524174-225,FRI14
way/1286130176-400,FI194
way/1287693974-220,BG422
way/1287693974-400,BG422
way/128873801-220,ES620
way/128968280-400,SK023
way/129026531-225,FRF11
way/129055610-400,PT170
way/129122541-220,HR031
way/129221790-225,FRK23
way/129243723-330,UA43
way/129378915-220,FRF33
way/129378915-225,FRF33
way/129378915-400,FRF33
way/129406824-220,ITH35
way/129440971-225,FRE11
way/129441519-220,ES620
way/129441519-400,ES620
way/129579898-225,FRE11
way/129580075-225,FRE11
way/129581885-225,FRE11
way/129614642-225,FRE12
way/129624451-225,FRE11
way/129628306-225,FRF21
way/129631438-225,FRF21
way/129662180-225,FR105
way/129740666-225,FRJ13
way/129767234-220,ES243
way/129767234-400,ES243
way/1297690788-275,GBC11
way/1298167959-400,PT185
way/129830455-225,FRJ13
way/130017468-225,FRC14
way/130042275-225,FRC14
way/130132975-225,FRF12
way/130198336-220,CH062
way/130233548-225,FRK25
way/1302365574-220,XKX
way/1302589312,SE224
way/1302595553-400,SE224
way/1303270458-220,DEA36
way/1303270458-380,DEA36
way/130459448-225,FRJ11
way/130513926-330,UA14
way/130549366-225,FRK25
way/130562947-225,FRK25
way/130595758-225,FRJ13
way/130644710-220,PL634
way/130644710-400,PL634
way/130659505-225,FRK13
way/1306874220-400,FI1D9
way/1307462736-275,GBM81
way/130768506-225,FRK25
way/130792479-225,FRJ12
way/1308518194-220,ES300
way/1308895546-220,ES618
way/131120723-220,PL418
way/131172402-225,FRK25
way/1312242525-220,ES612
way/131291789-380,ITC47
way/131295368-220,ITH32
way/131317126-225,FRE11
way/131323212,ES532
way/131339683-400,DK013
way/131645796-225,FRK26
way/1316657449-220,ES612
way/1316855580-220,ES618
way/131715746-220,PT16B
way/131715746-400,PT16B
way/131724979-225,FRK24
way/1317893096-220,ITG19
way/1320046267-220,PT185
way/1321685855-400,FI1D5
way/1322975653-400,PT184
way/1323460918-220,PT16H
way/132373704-220,CH011
way/132455976-220,ITF33
way/132456099-225,FRE11
way/132637884-220,ITF33
way/132638645-220,ITF33
way/132643428-220,ITF35
way/132645607-220,ITF33
way/132701023-220,ITF33
way/132701980-220,ITF31
way/132701980-380,ITF31
way/132702940-220,ITF33
way/1327084723-220,CH070
way/132725149-220,ITF33
way/132726160-220,ITF33
way/1327333163-220,DE118
way/1327333163-380,DE118
way/132814303-220,DEA59
way/1328398132-400,FRD22
way/132865612-400,PT119
way/1328740428-220,ES618
way/1328928952-225,FRE23
way/1328993407-330,EE008
way/132924461-220,UA09
way/133033360-225,FRK23
way/133082281-400,DK013
way/133181704-225,FRK23
way/133299582-400,FRF33
way/133323988-275,GBM50
way/133323988-400,GBM50
way/133342285-220,DE21B
way/133400747-225,FRE11
way/133537926-220,PL22B
way/133537926-400,PL22B
way/133555503-400,DK032
way/133601335-220,ITC4C
way/133601335-380,ITC4C
way/133637359-225,FRK24
way/133667044-225,FR107
way/133868507-225,FRK26
way/134147651-225,FRI11
way/134565164-380,AT130
way/134884956-400,ES415
way/135183628-225,FRL06
way/135270825-220,ITC4C
way/135282004-225,FRL04
way/135314787-225,FRK23
way/135430776-225,FRJ12
way/135457230-400,ES113
way/135509029-225,FRK23
way/135585545-225,FRI12
way/135598292-220,PL21A
way/135693940-275,GBD37
way/135727900-225,FRK22
way/135855286-225,FRK12
way/135873560-225,FRK12
way/136015463-225,FRF11
way/136068611-225,FRK11
way/136068620-225,FRK11
way/136068907-400,FI194
way/136286073-225,FRF33
way/136326140-225,FRJ14
way/136411402-220,UA09
way/136411402-500,UA09
way/136416550-225,FRK14
way/136457747-220,ITI32
way/136594238,FRM02
way/136739758-220,UA09
way/136762727,ITG2D
way/136762727-220,ITG2D
way/136762727-380,ITG2D
way/136789074,ITI16
way/137050527,GBN0F
way/137050527-275,GBN0F
way/137083764-225,FRK26
way/137191333-225,FRK14
way/137191368-225,FRK14
way/137317951-220,ITC4C
way/137355542-225,FRK11
way/137365310-225,FR102
way/137474877-225,FRI22
way/137602559-220,DE219
way/137602559-380,DE219
way/137667702-220,PT16J
way/138108387-225,FRI23
way/138149900-225,FRD21
way/138278216-225,FRI22
way/138362793-220,SI041
way/138362793-400,SI041
way/138382023-225,FRF32
way/138382023-400,FRF32
way/138610604-225,FRI12
way/138622087-220,SE121
way/138785995-220,ES113
way/138787590-225,FRI21
way/138973246-225,FRB03
way/138979502-225,FRI21
way/139098414-225,FRJ25
way/139280545-220,ES532
way/139280769-220,ES532
way/139442467-220,ITH55
way/139442467-380,ITH55
way/139452056-220,PL227
way/139452056-400,PL227
way/139593701-225,FRL03
way/139758444-220,ITH55
way/139834740-225,FRI23
way/139975773-380,ITI14
way/140011919-400,ES514
way/140248140,SE213
way/140248147,SE121
way/140248148,GR541
way/140248148-400,GR541
way/140248154,SE214
way/140375658-220,AT335
way/140375658-380,AT335
way/140715391-220,ITI14
way/140715391-380,ITI14
way/140743482-220,ES112
way/140753578-225,FR102
way/140781473-220,ES112
way/140873735-220,CH062
way/141046481-220,ITG2G
way/141073343-225,FRF11
way/142106943-400,HU221
way/142109093-400,HU120
way/142155240-330,UA46
way/142155240-750,UA46
way/142182853-220,PT11A
way/142182853-400,PT11A
way/142185552-275,GBN0D
way/142321228,DK021
way/142321228-220,DK021
way/142321228-400,DK021
way/142360067-225,FRI32
way/142397822-400,GBC12
way/142420422-225,FRI12
way/142456148-225,FRH01
way/142456160-225,FRC12
way/142456170-225,FRG01
way/142456176-225,FRC12
way/142487746-380,DE949
way/142505460-225,FRG05
way/142571672-225,FRI14
way/142658477-220,PT11A
way/142741752-400,GBG24
way/142841192-275,GBE41
way/142841192-400,GBE41
way/142845284-400,GBL12
way/142942574-225,FR107
way/143044526-220,ES532
way/143105488-275,GBM93
way/143110887-275,GBM93
way/143124467-225,FRG01
way/143207685-220,ES243
way/143207685-400,ES243
way/143207686-220,ES243
way/143221984-275,GBC21
way/143283235-225,FR105
way/143293789-220,ES532
way/143358964-330,UA12
way/143383456-400,GBM95
way/143388743-275,GBM93
way/143398451-275,GBM83
way/143398451-400,GBM83
way/143483652-220,ES113
way/143483653-220,ES114
way/143483666-220,ES113
way/143483666-400,ES113
way/143484238-220,PL613
way/143585004-380,ITH58
way/143783006-400,GBJ41
way/143854536-380,DE119
way/143882655-220,DEG0G
way/143882655-380,DEG0G
way/143903369-220,DE127
way/143903369-380,DE127
way/143905069-275,GBF15
way/143905069-400,GBF15
way/144005861-220,ITG2H
way/144005863-380,ITG2D
way/144006711-220,ITG2E
way/144024767-400,BG321
way/144099634-225,FRK24
way/144116982-220,ES414
way/144116983-220,ES414
way/144138407-220,ES418
way/144138410-220,ES418
way/144138420-400,ES418
way/144156731-220,ES113
way/144233436-220,ES113
way/144297377-220,ES114
way/144297421-220,ES114
way/144297423-220,ES114
way/144297424-220,ES113
way/144297426-220,ES114
way/144297435-220,ES114
way/144297438-220,ES114
way/144306676-220,ES111
way/144312477-220,ES111
way/144312479-220,ES111
way/144312481-220,ES111
way/144313407-220,ES419
way/144327151-220,ES419
way/144327157-220,ES415
way/144327157-400,ES415
way/144374439-220,PT11C
way/144374439-400,PT11C
way/144374442-220,PT16D
way/144377301-220,PT11A
way/144378054-220,ITI18
way/144381726-220,SE110
way/144383819-400,FI1D9
way/144385734-220,PT11D
way/144385734-400,PT11D
way/144385735-220,ES419
way/144385776-220,ES419
way/144386243-220,PT11E
way/144396412-220,PT11D
way/144396412-400,PT11D
way/144396420-220,PT11D
way/144396428-220,PT11D
way/144398555-220,PT11B
way/144398746-220,PT11D
way/144400130-220,PT11C
way/144432478-220,PT16J
way/144432485-220,PT16J
way/144432489-220,PT16J
way/144439469-220,PT16D
way/144439469-400,PT16D
way/144439472-220,PT16G
way/144439472-400,PT16G
way/144487932-220,ES612
way/144487932-400,ES612
way/144545386-220,PT16E
way/144545398-220,PT16E
way/144545399-220,PT16E
way/144552378-220,PT16H
way/144554435-400,PT16E
way/144564903-220,PT16F
way/144564903-400,PT16F
way/144573746-400,PT16I
way/144584580-220,PT16E
way/144584585-220,PT16E
way/144586949-220,PT16E
way/144588414-220,PT16I
way/144596347-220,PT185
way/144599061-400,PT186
way/144601080-400,PT187
way/144622215-400,PT181
way/144635505-400,PT184
way/144639174-400,PT184
way/144646702-400,PL923
way/144651478-220,PT170
way/144654759-220,PT170
way/144703168-220,PT170
way/144762180-220,PT170
way/144767090-220,ES431
way/144767090-400,ES431
way/144767096-400,ES431
way/144777809-220,ES522
way/144778677-220,ES431
way/144778695-220,ES431
way/144778698-220,ES431
way/144787749-220,ES618
way/144787749-400,ES618
way/144787750-220,BG331
way/144787750-400,BG331
way/144799209-220,ES618
way/144812118-220,ES618
way/144812135-220,ES618
way/144813618-220,ES618
way/144827711-220,ES618
way/144832705-400,FI1C4
way/144909709-400,ES620
way/144909722-400,ES611
way/144909723-400,ES620
way/144915428-220,ES620
way/144915428-400,ES620
way/144915438-400,ES620
way/144922719-220,ES620
way/144926472-220,ES521
way/144926486-220,ES521
way/144931782-400,ES523
way/144933376-400,ES523
way/144936638-220,RS123
way/144936638-400,RS123
way/144940509-400,ES523
way/144941889-400,ES421
way/144942113-400,ES421
way/145002769-380,DE127
way/145037309-220,PL926
way/145171008-400,ES423
way/145289725-225,FRE21
way/145302700-220,ES514
way/145302700-400,ES514
way/145302702-220,ES514
way/145316518-220,ES514
way/145326592-220,ES241
way/145330286-220,ES242
way/145333039-220,ES424
way/145337069-220,ES211
way/145337070-220,ES211
way/145456406-220,ES613
way/145456411-220,ES613
way/145461765-220,ES616
way/145461765-400,ES616
way/145466007-220,ES422
way/145466009-220,ES422
way/145478409-220,ES616
way/145583866-220,AT332
way/145599515-220,ES422
way/145618130-220,ES432
way/145618131-220,ES432
way/145665799-220,ITF44
way/145665799-380,ITF44
way/145665862-380,ITF44
way/145680894-220,DEB21
way/145821099-220,ES242
way/145823171-220,ES242
way/145823172-220,ES242
way/145823172-400,ES242
way/146225999-220,CH061
way/146360237-225,FRD13
way/146360239-225,FRH04
way/146360243-225,FRG03
way/146360244-225,FRH04
way/146366949-225,FRI32
way/146402374-225,FRF11
way/146402376-225,FRI15
way/146449309-225,FRK27
way/146449309-400,FRK27
way/146449311-225,FRG04
way/146449312-225,FRF12
way/146449314-225,FRF12
way/146449674-225,FRI15
way/146531966-220,SK022
way/146531966-400,SK022
way/146534501-225,FRE21
way/146534502-225,FRK21
way/146534504-225,FRE21
way/146534506-225,FRL01
way/146534507-225,FRE21
way/146590044-225,FRJ21
way/146590045-225,FRL03
way/146590047-225,FRF21
way/146590048-225,FRL01
way/146695955-225,FRH02
way/146695955-400,FRH02
way/146744609-225,FRE22
way/146791061-380,ITF47
way/146791215-380,ITF47
way/146809673-380,NL33C
way/146901292-380,NL33C
way/147056882-400,FRF31
way/147132682-225,FRK27
way/147132685-400,FRK27
way/147132690-225,FRK27
way/147132690-400,FRK27
way/147132693-225,FRK27
way/147132694-400,FRK24
way/147174217-225,FRC11
way/147174230-225,FRJ22
way/147174234-225,FRH01
way/147174236-225,FRJ22
way/147174239-225,FRL04
way/147174244-225,FRH01
way/147174246-225,FRL04
way/147174250-225,FRG02
way/147174253-225,FRL01
way/147174254-225,FRL04
way/147187631-225,FRD21
way/147187633-225,FRD21
way/147394004-225,FRI12
way/147394005-225,FRJ12
way/147394006-225,FRH03
way/147394007-225,FRK24
way/147394008-225,FRF23
way/147394009-225,FRH02
way/147394010-225,FRK24
way/147394011-225,FRF23
way/147394012-225,FRJ14
way/147394013-225,FRH02
way/147394014-225,FRK24
way/147394015-225,FRF24
way/147394016-225,FRG01
way/147394017-225,FRF23
way/147394018-225,FRB06
way/147398275-225,FRE11
way/147398276-225,FRF33
way/147398277-225,FRE11
way/147398278-225,FRF32
way/147398279-225,FRF31
way/147398280-225,FRF32
way/147466201-220,ITH20
way/147475796-275,GBE31
way/147521567-220,DE716
way/147521567-380,DE716
way/147525695-220,IE062
way/147557680-220,CH023
way/147559314-220,ES413
way/147580954-225,FRK28
way/147580956-225,FRD22
way/147580961-225,FRK28
way/147580963-225,FRE12
way/147580965-225,FRE12
way/147580968-225,FRK27
way/147580973-225,FRE12
way/147580976-225,FRK27
way/147580978-225,FRE22
way/147580984-225,FRE11
way/147580985-225,FRK28
way/147580990-225,FRG04
way/147580994-225,FRK27
way/147580996-225,FRE12
way/147580998-225,FRE22
way/147581003-225,FRD22
way/147581004-225,FRD13
way/147581012-225,FRI15
way/147581013-225,FRE12
way/147714395-220,CH040
way/147714395-380,CH040
way/147878692-380,DE118
way/148015471-220,CH040
way/148059532-225,FRE23
way/148059534-225,FRL06
way/148059535-225,FRE23
way/148059536-225,FRL05
way/148059537-225,FRL06
way/148060965-400,PL814
way/148197330-220,PL417
way/148211527-380,DEG0G
way/148266260-275,GBN0E
way/148347794-220,ES532
way/148380950-220,ES212
way/148382435,GBM94
way/148382435-275,GBM94
way/148446247-380,DE732
way/148478396-400,BG412
way/148564021-225,FRL01
way/148566248-330,UA12
way/148673138-225,FRL02
way/148969091-380,ITH54
way/149188707-220,ITH36
way/149256409-380,DEG0I
way/149306820-220,CZ041
way/149306820-400,CZ041
way/149672244-400,GR611
way/149965733-220,FI1D9
way/149965733-400,FI1D9
way/149965738-220,FI1D9
way/149965739-400,FI1D9
way/149987048-220,DE715
way/149987048-380,DE715
way/149997403-380,ITH57
way/150124101-220,IE052
way/150150391-330,UA32
way/150150391-750,UA32
way/150153410-330,UA12
way/150200540-380,DEA37
way/150209972-400,FI195
way/150267232-220,DEA13
way/150282502-220,FI1D9
way/150329778-225,FRL05
way/150366395-225,FRL04
way/150736517-330,UA63
way/151061884-400,PT112
way/151070909-220,ITH10
way/151109816-220,PT11A
way/151111218-220,PT11A
way/151162379-220,PT16D
way/151162388-400,PT16E
way/151166980-220,PT16B
way/151168335-220,PT170
way/151168335-400,PT170
way/151335166-220,ITH20
way/151490968-220,ES618
way/151507370-220,DE912
way/151818544-400,FI1C1
way/151967290-220,DEB23
way/151967290-380,DEB23
way/151967291-220,DEB21
way/151967291-380,DEB21
way/152018146-220,DEC05
way/152018146-380,DEC05
way/152107815-380,DEB3F
way/152120009-225,FRI34
way/152182710-330,UA30
way/152219167-220,DEG0I
way/152245073-220,AT314
way/152261133-220,DE122
way/152261133-380,DE122
way/152403632-220,DEB13
way/152403632-380,DEB13
way/152457216-220,ITH10
way/152465478-220,ITH10
way/152481174-220,RS225
way/152481174-400,RS225
way/152597636-380,ITC43
way/152778326-225,FRI13
way/152835217-225,FRI33
way/152924498-220,DEB3I
way/152924498-380,DEB3I
way/152924508-220,DEB34
way/152973139-220,DE126
way/152973139-380,DE126
way/153232112-400,ES423
way/153495180-225,FRB02
way/153548074-220,ITH10
way/153548156-220,ITH10
way/153772895-220,ITH10
way/153838553-220,PL22B
way/153884024-275,GBD74
way/154391107-225,FRG02
way/154510504-400,PL518
way/154869247-220,DEB17
way/154894455-400,PL516
way/155158689-380,ITH37
way/155227474-220,HU311
way/155227474-400,HU311
way/155590373-380,ITF65
way/155791516-380,ITH31
way/155803703-400,HU311
way/155861889-330,UA51
way/155861891-330,UA51
way/155971668-220,PL713
way/155976563-220,ITH34
way/155976582-220,ITH34
way/156001963-220,ITH31
way/156001981-220,ITH31
way/156402422-220,DEC05
way/156435509,ES523
way/156541987-330,LV003
way/156673636-380,DE735
way/156673637-220,DEG0L
way/156673637-380,DEG0L
way/156676050-220,DE128
way/156953619-225,FRC13
way/156960655-380,DE734
way/156973363-220,DEA56
way/157164284-220,DE91C
way/157328339-380,DED2E
way/157421333-220,DE945
way/157456064-400,FRJ28
way/157471230-220,BG313
way/157471230-400,BG313
way/157504231-225,FRC13
way/157628351-380,DEA5C
way/157660797-220,BG344
way/157660797-400,BG344
way/157666416-220,ITI22
way/157806991-380,DED2D
way/157902099-380,NL413
way/157912118-380,ITG13
way/157927169-330,UA12
way/158232795-225,FR106
way/158232924-220,PL432
way/158505202-330,LT011
way/158599954-220,ITI11
way/158601617,NL113
way/158620489-220,ES511
way/158652469-220,ITF12
way/158739183-380,ITH57
way/158848422-330,UA71
way/158904215-220,ES111
way/158959475-220,ES243
way/159038999-400,GBE31
way/159158469-220,ITG19
way/159167277-225,FRC21
way/159167277-400,FRC21
way/159326655-220,DE127
way/159527493-220,CH064
way/159532385-400,FI1B1
way/159727866-330,UA32
way/159736514-275,GBE31
way/159736514-400,GBE31
way/159821869-220,ITH33
way/159930931-220,ES412
way/159930931-400,ES412
way/160279525-400,GBE13
way/160406892-220,LU000
way/160474491-220,SE124
way/160474491-400,SE124
way/160580052-400,GBE22
way/160584794-380,DEB11
way/160616357-275,GBE31
way/160792651,DK022
way/160792651-400,DK022
way/160929097-220,DE128
way/161224164-220,BE345
way/161853746-220,CH022
way/161867064-220,ITH32
way/162022271-220,HR034
way/162066055-220,ITH31
way/162066058-220,ITH31
way/162124572-275,GBM82
way/162176187-380,NL422
way/162179284-380,NL414
way/162540710-400,FR102
way/162826525-220,AT333
way/162826525-380,AT333
way/162828577-220,ITC4C
way/162828577-380,ITC4C
way/16287586-225,FRJ23
way/162960205-220,ITC4C
way/162960205-380,ITC4C
way/163036722-275,GBD37
way/163036722-400,GBD37
way/163056522-220,ITC44
way/163056526-220,ITC44
way/163058980-220,ITC4B
way/163194137-400,PT150
way/163789376-220,ITC44
way/163860997-400,HR033
way/163958919-220,ITC4C
way/163958920-220,ITC4C
way/164380199-275,GBE44
way/164748966-330,UA12
way/164823726-220,ES618
way/164966742-225,FRE11
way/165242802-380,NL33C
way/165254212-220,CH023
way/165513396-220,CH033
way/165513396-380,CH033
way/165517186-225,FRG04
way/165580300-220,ES511
way/165580300-400,ES511
way/165761805-220,UA09
way/165762303-220,UA14
way/165762303-330,UA14
way/165763717-220,PL428
way/165764729-330,UA12
way/165767625-330,UA12
way/165767625-750,UA12
way/16582436-400,GBJ43
way/165830069-225,FRE11
way/16584741-380,BE212
way/165966009-225,FRE11
way/166057222-225,FRD21
way/166073883-400,FRB05
way/166155511-400,HU222
way/166196787-220,ITC46
way/166227080-300,NO0A1
way/166253937-225,FRF11
way/166401454-225,FRE11
way/166604822-380,DED42
way/166630982-225,FRF31
way/166703758-275,GBM83
way/166703759-275,GBM82
way/166703764-275,GBM95
way/166703766-220,GBM62
way/166703766-275,GBM62
way/166703766-400,GBM62
way/166710856-400,PL217
way/166764802-275,GBN06
way/166838338-400,PL821
way/167068843-220,SI041
way/167268763-225,FRD22
way/167352587-220,DED44
way/167621580-275,GBG37
way/167621580-400,GBG37
way/167695568-220,NL111
way/167695568-380,NL111
way/167705754-400,FI193
way/167896114-400,HU311
way/168037483-220,NL112
way/168056174-220,SE110
way/168351799-220,SE121
way/168351799-400,SE121
way/168357739-400,ES431
way/168358225-400,ES432
way/168908158-220,SE110
way/168935344-220,SE121
way/169244940-220,DE717
way/169244940-380,DE717
way/169393427-225,FRE12
way/169523046-220,ES514
way/169523046-400,ES514
way/169528510-220,ES511
way/169545189-225,FRE11
way/169620109-220,UA43
way/169680270-220,ES514
way/169703139-220,ES513
way/169703140-220,ES513
way/169703141-220,ES513
way/169722563-220,ES514
way/169723926-220,ES514
way/169723928-220,ES514
way/169729505-220,ES512
way/169729505-400,ES512
way/169769013-220,ES511
way/169799372-225,FRE12
way/169821963-330,UA77
way/169867109-220,ES243
way/169867109-400,ES243
way/169867119-400,ES243
way/169874396-220,ES511
way/169882238-220,ES511
way/169882239-220,ES513
way/169883205-400,ES112
way/169899622-220,FI1D7
way/169947613-220,ES241
way/169993787-220,ES613
way/169995134-220,ES513
way/169999915-220,ES243
way/169999915-400,ES243
way/170014037-400,ES243
way/170028621-225,FR108
way/170028621-400,FR108
way/170043026-225,FRE12
way/170062580-225,FRE12
way/170090015-220,ES422
way/170123812-220,DE40I
