Bus,busmap
3550,FRF1
3552,FRF1
3551,FRF1
3553,FRF1
3554,FRF1
3555,FRF1
3556,FRF1
3558,FRF1
3557,FRF1
3560,FRF1
3559,FRF1
3561,FRF1
3562,FRF1
3563,FRF1
3564,FRF1
3566,DE13
3565,DE13
3567,FRF1
3568,FRF1
3569,FRF1
3570,FRF1
3571,DE13
3572,DE13
3573,DE12
3574,DE13
3575,FRF1
3576,FRF1
3577,FRF1
3578,FRF1
3580,FRF1
3579,FRF1
3581,FRF1
3582,FRF1
3583,FRF1
3585,FRF1
3584,FRF1
3586,CH02
3589,CH02
3590,CH03
3591,CH03
3592,CH02
3594,CH02
3593,CH02
3595,CH03
3596,DE13
3598,DE13
3597,DE13
3600,DE13
3599,DE13
3602,DE13
3601,DE13
3603,CH03
3605,CH03
3606,CH02
3608,CH02
3607,CH02
3610,CH03
3609,CH03
3612,CH03
3613,CH02
3614,CH06
3615,CH06
3617,CH03
3616,CH03
3619,CH03
3618,CH03
3621,CH03
3620,CH03
3623,CH03
3622,CH03
3624,CH04
3626,CH06
3625,CH06
3627,FRC2
3628,FRC2
3629,FRC2
3630,FRC2
3631,FRC2
3632,FRK2
3633,CH01
3634,CH01
3636,CH01
3635,CH01
3638,FRK2
3637,FRK2
3639,CH01
3640,CH01
3642,CH01
3641,CH01
3643,CH01
3644,FRK2
3645,FRK2
3646,CH02
3647,CH01
3648,CH01
3650,CH01
3649,CH01
3652,FRK2
3651,FRK2
3653,FRK2
3654,FRK2
3655,FRK2
3656,FRK2
3657,FRK2
3658,FRK2
3660,FRK2
3659,FRK2
3661,FRK2
3662,FRK2
3664,FRK2
3663,FRK2
3665,FRK2
3666,FRK2
3667,FRK2
3668,FRK2
3670,FRK2
3669,FRK2
3672,FRK2
3673,FRK2
3674,FRK2
3675,FRK2
3676,FRK2
3678,FRK2
3677,FRK2
3679,FRK2
3680,FRK2
3682,CH01
3681,CH01
3683,FRK2
3684,FRK2
3685,FRK2
3686,FRK2
3687,FRK2
3689,FRK2
3688,FRK2
3690,FRK2
3691,FRK2
3692,FRK2
3693,FRK2
3694,ITC1
3695,CH02
3697,CH02
3696,CH02
3698,CH02
3699,CH02
3700,CH02
3701,CH02
3702,CH02
3703,CH01
3705,CH01
3704,CH01
3707,CH01
3706,CH01
3708,CH02
3709,CH06
3710,CH06
3711,CH02
3712,CH02
3713,CH01
3714,CH01
3715,CH01
3716,CH01
7808,DE11
7807,DE11
3717,CH01
3718,CH01
3719,CH01
3720,ITC1
3721,ITC1
3722,ITC1
3723,CH01
3724,ITC2
3725,ITC2
3726,ITC2
3727,CH01
3728,ITC2
3729,ITC2
3731,ITC1
3730,ITC1
3732,ITC1
3734,ITC1
3733,ITC1
3735,ITC1
3737,ITC1
3736,ITC1
3738,ITC1
3739,ITC1
3740,DE12
3741,DE12
3743,DE11
3742,DE11
3745,DE11
3744,DE11
3746,DE13
3747,DE14
3748,DE11
3749,DE11
3750,DE11
3751,DE11
3752,DE14
3753,DE11
3754,DE14
3755,DE14
3756,CH04
3757,CH04
3758,CH04
3759,DE13
3760,DE13
3761,CH05
3762,CH04
3764,CH04
3763,CH04
3765,CH04
3767,CH04
3766,CH04
3768,CH04
3769,CH04
3770,CH06
3772,CH06
3771,CH06
3774,CH06
3773,CH06
3775,CH06
3777,CH05
3776,CH05
3778,DE14
3779,DE14
3781,CH05
3780,CH05
3782,CH05
3784,CH05
3783,CH05
3785,CH05
3786,AT34
3787,AT34
3791,AT34
3792,DE11
3793,DE14
3794,DE11
3795,DE27
3796,DE14
3798,DE14
3797,DE14
3799,DE27
3800,DE27
3801,DE27
3803,DE27
3802,DE27
3804,DE21
3806,DE27
3840,CH07
3811,AT33
3810,AT33
3813,AT33
3812,AT33
3814,AT33
3815,CH06
3816,CH06
3818,CH06
3817,CH06
3821,CH06
3820,CH06
3822,CH06
3823,CH05
3824,CH05
7460,DE94
3825,CH07
3826,CH07
3827,CH07
3828,CH07
3829,ITC1
3830,CH07
3831,CH07
3832,CH07
3833,CH07
3835,CH07
3834,CH07
3837,CH07
3836,CH07
3838,CH07
3839,CH05
3841,CH05
3843,CH05
3842,CH05
3844,CH05
3845,CH05
3847,CH05
3846,CH05
3848,CH05
3849,CH05
3851,CH05
3850,CH05
3852,CH05
3854,CH05
3853,CH05
3855,ITC4
3856,ITC4
3857,ITC4
3858,CH05
3859,CH05
3860,CH05
3861,ITC4
3862,ITC4
3863,ITC4
3864,ITC4
3866,CH07
3868,CH07
3870,ITC4
3869,ITC4
3871,ITC4
3872,ITC4
3874,ITC1
3873,ITC1
3875,ITC4
3877,ITC4
3876,ITC4
3878,ITC4
3879,ITC4
3880,ITC4
3881,ITC4
3883,ITC4
3882,ITC4
3884,ITC4
3885,ITC4
3886,ITC4
3888,ITC4
3887,ITC4
3889,ITC4
3890,ITC4
3891,ITC4
3893,CH05
3895,CH05
3897,ITC4
3899,ITC4
3900,ITC4
3902,ITC4
3901,ITC4
3903,AT33
3904,ITH1
3905,ITH1
3906,ITH1
3907,ITH2
3908,ITH2
3910,ITC4
3909,ITC4
3911,ITC4
3912,ITC4
3913,ITC4
3914,ITC4
3916,ITC4
3915,ITC4
3917,ITC4
3918,ITC4
3919,ITH2
3920,ITH3
3921,ITH3
3923,ITH3
3922,ITH3
3924,ITC4
3925,ITH3
3926,ITH3
3927,ITC4
3929,ITC4
3928,ITC4
3930,FRD1
3931,FRD1
3932,FRG0
3933,FRG0
3934,FRD1
3935,FRG0
3936,FRG0
3938,FRG0
3937,FRG0
8478,ES42
7865,ITC3
3940,FRB0
3939,FRB0
3942,FRB0
3941,FRB0
3943,FRG0
3944,FRB0
3945,FRB0
3946,FRB0
3947,FRB0
3948,FR10
3949,FRB0
3951,FR10
3950,FR10
3953,FR10
3952,FR10
3954,FR10
3956,FRB0
3958,FRB0
3960,FRB0
3959,FRB0
3961,FR10
3962,FR10
3963,FR10
3964,FR10
3965,FR10
3966,FR10
3968,FR10
3967,FR10
3969,FR10
3971,FR10
3970,FR10
3972,FR10
3973,FR10
3974,FR10
3976,FR10
3975,FR10
8385,ITH3
3978,FR10
3977,FR10
3979,FR10
3980,FR10
3981,FRB0
3982,FR10
3983,FRB0
3984,FRB0
3985,FRB0
3987,FRB0
3986,FRB0
3988,FRB0
3989,FRB0
3990,FRB0
3992,FRB0
3991,FRB0
3993,FRB0
3994,FRI3
3995,FRI3
3996,FRI3
3997,FRI3
3999,FRI3
3998,FRI3
4000,FRI3
4001,FRI3
4002,FRI2
4003,FRB0
4005,FRB0
4004,FRB0
4007,FRB0
4006,FRB0
4008,FRK1
4009,FRI2
4010,FRI2
4011,FRI2
4012,FRI2
4013,FRI2
4014,FRK1
7876,UA51
4015,FRI2
4017,FRI2
4016,FRI2
4018,FRK1
4019,FR10
4020,FR10
4021,FR10
4023,FR10
4022,FR10
4024,FR10
4025,FR10
4026,FRB0
4027,FRC1
4028,FRF2
4029,FRF2
4030,FRF2
4031,FRC1
4032,FRF2
4034,FRF2
4033,FRF2
4035,FRC1
4036,FRC1
4037,FRC1
4038,FRC1
4040,FRC1
4039,FRC1
4041,FRC1
4042,FRC1
4043,FRC1
4044,FRC1
4045,FRC1
4046,FRC1
4047,FRF2
4048,FRF2
4049,FRF2
4051,FRF3
4050,FRF3
4052,FRF2
4053,FRF3
4054,FRF2
4055,FRF2
4056,FRF2
4057,FRC1
4058,FRC1
4060,FRC1
4059,FRC1
4061,FRF2
4062,FRC1
4063,FRC1
4064,FRC2
4065,FRC2
4066,FRC1
4068,FRC1
4067,FRC1
4069,FRK1
4070,FRK1
4071,FRK1
4073,FRK1
4072,FRK1
4074,FRK1
4075,FRC1
4076,FRK1
4077,FRK1
4079,FRK1
4078,FRK1
4080,FRK1
4081,FRK1
4082,FRK1
4083,FRK1
4084,FRK1
4085,FRK2
4086,FRK2
4087,FRK1
4088,FRK1
4089,FRK1
4091,FRC1
4092,FRC1
4094,FRC1
4093,FRC1
4095,FRC1
4097,FRC1
4096,FRC1
4099,FRC1
4100,FRC2
4101,FRK2
4102,FRK2
4103,FRK2
4104,FRK2
4105,FRK2
4106,FRK2
4108,FRK2
4107,FRK2
4109,FRK2
4110,FRK2
4111,FRK2
4112,FRK2
4113,FRK2
4114,FRK2
4115,FRK2
4116,FRK2
4117,FRK2
4118,FRK2
4120,FRK2
4119,FRK2
4121,FRK2
4122,FRK2
4123,FRK2
4125,FRK2
4124,FRK2
4126,FRK2
4128,FRK2
4127,FRK2
4129,FRK2
4131,FRK2
4130,FRK2
4133,FRK2
4132,FRK2
4134,FRK2
4135,FRK2
4136,FRK2
4137,FRK2
4138,FRH0
4139,FRH0
4140,FRH0
4142,FRH0
4141,FRH0
4143,FRH0
4144,FRH0
4145,FRH0
4146,FRH0
4147,FRH0
4148,FRH0
4150,FRH0
4149,FRH0
4151,FRH0
4152,FRH0
4153,FRH0
4155,FRH0
4154,FRH0
4156,FRH0
4157,FRH0
4158,FRH0
4159,FRH0
4161,FRH0
4160,FRH0
4162,FRH0
4163,FRH0
4164,FRG0
4165,FRG0
4166,FRH0
4167,FRG0
4168,FRG0
4170,FRG0
4169,FRG0
4171,FRG0
4172,FRG0
4173,FRG0
4174,FRG0
4175,FRG0
4176,FRG0
4178,FRD1
4177,FRD1
4179,FRH0
4180,FRG0
4181,FRD1
4182,FRG0
4184,FRG0
4183,FRG0
4185,FRG0
4186,FRG0
4188,FRG0
4187,FRG0
4189,FRG0
4190,FRG0
4191,FRG0
4192,FRG0
4194,FRG0
4193,FRG0
4195,FRG0
4196,FRG0
4197,FRG0
4198,FRI3
4199,FRI3
4200,FRI3
4201,FRI3
4202,FRI3
4203,FRI3
8243,AT34
8527,ES42
4205,FRI3
4204,FRI3
4206,FRI3
4207,FRI1
4208,FRI3
4210,FRI3
4209,FRI3
4211,FRI1
4213,FRI1
4212,FRI1
4214,FRI3
4215,FRI3
7859,FRF2
8520,GBM9
4302,UA59
4301,UA59
4305,UA59
4306,UA59
4315,UA53
8759,ES41
4317,UA63
4318,UA63
4319,UA63
4320,UA63
4321,UA63
4347,UA63
4351,UA09
4350,UA09
4349,UA09
8649,GBG1
4358,UA32
4357,UA32
4360,UA74
4361,UA18
4362,UA18
4364,UA18
4363,UA18
4365,UA05
4366,UA05
4368,UA05
4367,UA05
4369,UA32
4370,UA32
4371,UA30
4372,UA30
4373,UA32
4374,UA32
4375,UA30
4376,UA32
4377,UA32
4378,UA71
4382,UA74
4383,UA74
4384,UA59
4385,UA59
4386,UA71
4387,UA71
4388,UA71
4389,UA53
4390,UA35
4391,UA53
4393,PL81
4394,PL81
4396,PL81
4395,PL81
4402,UA07
4401,UA07
4404,UA07
4403,UA07
4405,UA07
4406,PL81
4407,PL81
4408,UA46
4409,UA46
4410,UA46
4411,UA46
4412,UA46
4413,UA46
4415,UA46
4414,UA46
4417,UA07
4416,UA07
4419,UA46
4418,UA46
4420,UA46
4421,UA26
4423,UA26
8677,ES51
4422,UA26
4424,UA26
4426,UA61
4425,UA61
4430,UA07
4429,UA07
4432,UA56
4431,UA56
4435,UA56
4437,UA56
4436,UA56
4438,UA61
4439,UA68
4440,UA68
4441,UA05
4442,PL41
4443,PL41
4444,PL41
4446,PL41
4445,PL41
4447,PL41
4448,PL41
4449,PL51
4450,PL51
4451,PL52
4452,PL41
4453,PL71
4454,PL71
4455,PL71
4457,PL22
4456,PL22
4458,PL71
4461,PL71
4460,PL71
4462,PL71
4463,PL22
4465,PL22
4464,PL22
4466,CZ07
4467,CZ08
4468,PL52
4470,CZ07
4469,CZ07
4471,CZ07
4472,CZ08
4473,PL52
4474,PL22
4475,PL52
4477,PL22
4476,PL22
4478,PL22
4479,PL22
4480,PL22
4481,PL22
4482,PL22
4484,PL22
4483,PL22
4485,PL22
4486,PL22
4487,PL22
4488,PL22
4490,PL21
4489,PL21
4492,PL22
4494,PL21
4495,PL21
4496,PL21
4497,CZ08
4498,CZ08
4499,CZ08
4500,SK02
4501,SK03
4503,SK03
4502,SK03
4504,PL21
4505,SK03
4506,SK03
4507,PL92
4509,PL91
4508,PL91
4510,PL91
4511,PL91
4512,PL91
4513,PL91
4514,PL91
4516,PL72
4515,PL72
4517,PL92
4518,PL72
4519,PL72
4521,PL91
4520,PL91
4522,PL91
4524,PL92
4523,PL92
4525,PL92
4526,PL72
4527,PL81
4528,PL21
4530,PL21
4529,PL21
4531,PL21
4532,PL21
7422,BE24
7850,ES13
4533,PL21
4534,PL21
4535,SK03
4536,SK04
4538,PL72
4537,PL72
4539,PL82
4540,PL82
4542,PL82
4541,PL82
4543,PL82
4545,SK04
4544,SK04
4546,PL82
4548,DEE0
4547,DEE0
4549,DEE0
4550,DEE0
4551,DE40
4552,DEE0
4553,DEE0
4554,DEE0
4555,DEE0
4557,DEG0
4556,DEG0
4558,DEG0
4559,DED5
4560,DED5
4562,DEG0
4561,DEG0
4563,DED4
4565,DE40
4564,DE40
4566,DEE0
4567,DE30
4568,DE40
4569,DED5
4571,DED5
4570,DED5
4573,DED4
4572,DED4
4574,DED4
4575,DED4
4577,DED2
4576,DED2
4578,DED2
4579,DED2
4580,DEG0
4581,DEG0
4582,DEG0
4584,DEG0
4583,DEG0
4585,DE24
4586,DED4
4587,CZ04
4588,CZ04
4589,DE25
4590,DE23
4592,DE23
4591,DE23
4593,DE23
4594,DED4
4595,DED4
4596,DED4
4598,CZ04
4597,CZ04
4600,CZ04
4599,CZ04
4601,CZ04
4602,CZ04
7775,FRK2
4604,CZ04
4603,CZ04
4605,CZ04
4606,CZ04
4607,CZ04
4608,CZ04
4610,CZ04
4609,CZ04
4611,CZ04
4613,CZ04
4612,CZ04
4614,CZ04
4616,CZ03
4615,CZ03
4617,CZ03
4618,CZ02
4619,DE40
4620,DE40
4621,DE40
4623,PL43
4622,PL43
4624,DED2
4625,DED2
4626,DED2
4627,DED2
4628,DED2
4629,DED2
4632,PL51
4631,PL51
4630,PL51
4636,PL51
4638,PL41
4637,PL41
4639,PL41
4641,PL51
4640,PL51
4642,PL51
4643,PL51
4645,PL51
4644,PL51
4646,CZ05
4647,CZ02
4650,CZ02
4649,CZ02
4651,CZ01
4652,CZ02
4654,CZ05
4653,CZ05
4656,CZ02
4655,CZ02
4657,CZ02
4658,CZ02
4659,CZ03
4660,CZ03
4661,CZ03
4662,CZ03
4663,CZ03
4664,CZ05
4666,DEA1
4665,DEA1
4669,CZ05
4668,CZ05
4670,PL51
4671,PL51
4672,CZ05
4673,CZ06
4674,CZ06
4675,CZ06
4676,CZ06
4678,CZ06
4677,CZ06
4679,NL22
4680,NL41
4681,NL22
4682,DEA1
4683,NL21
4685,DEA1
4684,DEA1
4686,BE22
4687,NL42
4688,DEA2
4689,DEA2
4690,DEA2
4691,DEA1
4693,DEA1
4692,DEA1
4695,DEA1
4694,DEA1
4697,DEA1
4696,DEA1
4698,DEA1
4700,DEA1
4699,DEA1
4701,DEA3
4702,DEA1
4703,DEA1
4704,DEA1
8602,ES24
4705,DEA1
4706,DEA1
4707,DEA2
4709,DEA2
4710,DEA2
4711,DEA1
4713,DEA1
4712,DEA1
4715,DEA2
4714,DEA2
4716,DEA1
4717,DEA1
4719,DEA2
4718,DEA2
4720,DEA2
4722,DEA2
4721,DEA2
4723,DE94
4724,DEA3
4725,DEA3
4727,DEA3
4726,DEA3
4728,DEA3
4730,DEA3
4729,DEA3
4731,DEA5
4733,DEA3
4732,DEA3
4734,DEA5
4736,DEA3
4735,DEA3
4738,DE94
4737,DE94
4740,DE94
4739,DE94
4742,DEA5
4741,DEA5
4744,DEA5
4743,DEA5
4746,DEA4
4745,DEA4
4748,DEA4
4747,DEA4
4749,DEA3
4750,DEA5
4752,DEA5
4751,DEA5
4754,DEA5
4753,DEA5
4755,DEA5
4757,DEA5
4756,DEA5
4759,DEA5
4758,DEA5
4761,DEA1
4760,DEA1
4762,DEA5
4763,DEA5
4765,DEA5
4764,DEA5
4766,DEA5
4768,DEA2
4767,DEA2
4769,DEA2
4770,DEA2
4771,DEA5
4773,DEA5
4772,DEA5
4775,DEA5
4774,DEA5
4777,DEB1
4776,DEB1
4778,DEA5
4779,DEA5
8753,ES51
4781,BE33
4780,BE33
4783,BE33
4784,BE33
4785,BE33
4786,BE33
4787,BE33
4788,BE34
4790,BE34
4789,BE34
4791,BE34
4792,LU00
4793,DEB2
4794,LU00
4795,DEA2
4796,DEA2
4798,DEB2
4797,DEB2
4800,DEB1
4799,DEB1
4801,BE34
4803,BE34
4802,BE34
4804,LU00
4805,FRF3
4806,LU00
4807,LU00
4808,LU00
4809,LU00
4810,LU00
4811,LU00
4812,LU00
4813,LU00
4814,LU00
4815,LU00
4816,FRF3
4817,FRF3
8545,ES11
4819,FRF3
4818,FRF3
4820,FRF3
4821,FRF3
4822,FRF3
4824,FRF3
4823,FRF3
4825,FRF3
4826,FRF3
4827,FRF3
4828,DEB2
4829,DEC0
4831,DEB2
4830,DEB2
4832,DEB2
4834,DEC0
4833,DEC0
4836,DEC0
4835,DEC0
4837,DEC0
4839,FRF3
4838,FRF3
4841,DEC0
4840,DEC0
4842,DEC0
4843,FRF3
4844,FRF3
4845,DEA2
4846,DEB1
4847,DEB1
4848,DE72
4849,DEB3
4850,DE71
4852,DE71
4851,DE71
4853,DE71
4854,DEC0
4856,DEB3
4855,DEB3
4857,DEC0
4858,DEB3
4859,DE12
4861,DE12
4860,DE12
4862,DE12
4863,DEA4
4864,DEA4
4865,DEA4
4866,DE92
4867,DEA4
4869,DEA4
4868,DEA4
4870,DEA4
4871,DEA4
4873,DE92
4874,DE92
4875,DE91
4876,DEA5
4877,DE73
4878,DE72
4879,DE73
4880,DE91
4881,DE73
4882,DE73
4883,DE73
4884,DE73
4885,DE73
4886,DE92
4887,DE91
4888,DE91
4890,DE91
4889,DE91
4891,DE91
4892,DE91
4893,DE92
4894,DE91
4895,DE91
4896,DE91
4897,DE91
4898,DE91
4899,DEG0
4900,DEE0
4901,DE72
4902,DE72
4903,DE71
4904,DE71
4905,DE71
4907,DE71
4906,DE71
4909,DE71
4908,DE71
4911,DE71
4910,DE71
4913,DE71
4912,DE71
4914,DE71
4915,DE73
4917,DE71
4916,DE71
4918,DE71
4920,DEB3
4919,DEB3
4921,DE12
4922,DE71
4923,DE12
4924,DE12
4925,DE12
4926,DE12
4927,DE12
4928,DE12
4929,DE12
4930,DE12
4931,DE11
4932,DE12
4933,DE11
4934,DE11
4935,DE11
4937,DE11
4936,DE11
4938,DE11
4939,DE26
4940,DE26
4941,DE26
4942,DE26
4943,DEG0
4944,DEG0
4945,DE24
4946,DE24
4947,DE24
4948,DE25
4949,DE25
4950,GBH1
4951,GBH2
4952,GBH3
4953,GBH3
4954,GBH3
4955,GBH3
4956,GBH1
4958,GBI4
4957,GBI4
4960,GBJ4
4959,GBJ4
4961,GBH3
4962,GBJ4
4963,GBI6
4964,GBJ2
4965,GBH3
4967,GBH3
4966,GBH3
4968,GBH3
4969,GBJ4
4970,GBJ4
4971,GBJ2
4972,GBJ4
4974,GBJ4
4975,GBJ4
4977,GBJ4
4979,GBJ4
4980,GBH1
4983,FRE1
4982,FRE1
4985,FRE1
4984,FRE1
4986,FRE1
4988,FRE1
4987,FRE1
4989,FRE1
4991,FRE1
4990,FRE1
4992,FRE1
4993,FRE1
4994,FRE1
4995,FRD2
4996,FRD2
4997,FRD2
4998,FRD2
4999,FRD2
5001,FRD2
5000,FRD2
5002,FRD2
5003,FRD2
5004,FRD1
5005,FRD2
5006,FRD2
5007,FRD2
5009,FRD2
5008,FRD2
5010,FRD2
5011,FRD2
5012,FRD2
5014,FRD2
5013,FRD2
5015,FRD2
5016,FRD2
5017,FRD2
5018,FRD2
5019,FRD2
5020,FRE1
5021,FRE1
5022,FRE2
5024,FRE2
5023,FRE2
5025,FRE1
5026,FRE1
5027,FRE1
5028,FRE1
5029,FRE1
5030,FRE1
5031,FRE1
5033,FRE2
5032,FRE2
5034,FRE2
5035,FRE1
5036,FRE2
5037,FRD2
5038,FR10
5040,FR10
7744,PL92
5039,FR10
5042,FRE2
5041,FRE2
5043,FR10
5044,FRE2
5045,FRE2
5046,FRE2
5047,FRE2
5049,FRE2
5048,FRE2
5050,FRE2
5052,FR10
5051,FR10
5053,FR10
5054,FRE2
5055,FRE2
5056,FR10
5058,FR10
5057,FR10
5061,NL33
5062,NL33
5063,NL34
5064,BE25
5065,BE25
5066,BE25
5067,BE25
5069,BE25
5068,BE25
5070,BE25
5071,BE25
5073,BE25
5074,BE25
5075,BE25
5080,NL34
5079,NL34
5081,BE23
5082,BE23
5084,BE23
5083,BE23
5085,BE23
5086,NL32
5087,NL32
5088,NL33
5089,NL33
5090,NL33
5091,NL33
5092,NL33
5128,FRE1
5093,NL41
5094,NL32
5095,NL34
5096,BE21
5097,BE23
5098,BE21
5099,BE21
5100,BE21
5102,BE24
5101,BE24
5103,BE24
5104,BE24
5105,NL41
5106,NL41
5107,BE21
5108,BE22
5109,BE22
5111,FRE1
5110,FRE1
5112,FRE1
5113,FRE1
5114,FRE1
5115,FRE1
5117,FRE1
5116,FRE1
5119,FRE1
5118,FRE1
5120,FRE1
5121,FRE1
5122,FRE1
5124,FRE1
5123,FRE1
5125,FRE1
5126,FRE1
5127,FRE2
5129,FRE1
5130,FRE1
5131,FRE1
5132,FRE1
5134,FRE2
5133,FRE2
5135,FRE2
5136,FRE2
5137,FRE2
5139,FRE2
5138,FRE2
5140,FRE2
5141,FRE2
5142,FRE2
5143,FR10
5144,FR10
5145,FRE2
5146,FRE2
5147,FRE2
5148,FRE2
5149,FRF2
5150,FRF2
5151,FRF2
5152,FRF2
5153,BE32
5154,BE32
5155,BE32
5156,BE32
5157,BE35
5158,FRF2
5160,FRF2
5159,FRF2
5162,FRF2
5161,FRF2
5163,BE33
5164,BE33
5165,BE33
5166,BE33
5168,BE33
5167,BE33
5169,BE35
5170,FRF2
5171,FRF2
5172,FRF2
5173,FRF2
5174,FRF2
5176,FRF2
5175,FRF2
5177,FRF2
5178,FRF2
5179,FRF3
5180,BE34
5181,BE34
5182,FRF3
5183,GBL1
5185,GBL1
5184,GBL1
5187,GBL1
5186,GBL1
5188,GBL2
5189,GBL1
5190,GBL1
5191,GBL1
5192,GBL1
5193,GBL2
5194,GBK4
5195,GBL1
5196,GBL2
5197,GBL2
5198,GBL2
5200,GBL2
5199,GBL2
5202,GBK2
5201,GBK2
5203,GBK4
5204,GBK2
5205,GBK2
5206,GBK4
5207,GBK3
5208,GBK3
5209,GBK4
5210,GBK4
5212,GBG2
5211,GBG2
5213,GBG3
5214,GBG1
5215,GBK1
5217,GBG3
5216,GBG3
5218,GBG1
5219,GBG3
5221,GBG1
5220,GBG1
5222,GBG1
5223,GBG1
5224,GBK1
5225,GBK1
5226,GBK1
5228,GBK1
5227,GBK1
5229,GBK2
5230,GBJ3
5231,GBJ3
5232,GBF2
5233,GBF2
5234,GBJ1
5235,GBJ1
5236,GBJ1
5237,GBJ1
5238,GBJ1
5239,GBH1
5240,GBH2
5241,GBH2
5242,GBH2
5243,GBH2
5244,GBH2
5245,GBH2
5247,GBH2
5246,GBH2
5248,GBI5
5249,GBJ1
5250,GBJ3
5251,GBJ3
5252,GBJ3
5253,GBJ3
5254,GBJ3
5256,GBJ1
5255,GBJ1
5257,GBJ1
5258,GBI7
8341,SK02
8359,ES42
5259,GBJ1
5261,GBJ2
5260,GBJ2
5262,GBJ2
5264,GBI7
5263,GBI7
5265,GBI6
5266,GBI3
5268,GBI4
5267,GBI4
5269,GBI4
5270,GBI6
5272,GBJ2
5271,GBJ2
5273,GBJ2
5274,GBK2
5275,FRD1
5276,FRD1
5277,FRD1
5278,FRD1
5279,FRD1
5280,FRD1
5281,FRD1
5282,FRD1
5284,FRD1
5283,FRD1
5285,IE05
5286,IE05
5287,IE05
5288,IE05
5289,IE05
5290,IE05
5291,IE05
5292,IE05
5293,IE05
5294,IE05
7365,DK03
5295,IE05
8397,GBL2
7906,ES61
7789,FRF3
7788,FRF3
5537,LT02
5540,LT02
5541,LT02
5542,LT02
5543,LT02
5545,LT02
5546,LT01
5547,LT01
5548,PL62
5552,PL84
7163,PT17
5557,LT02
5562,LT02
5561,LT02
5566,LT01
5588,PL63
7414,PT11
7413,PT11
5589,PL63
5590,PL63
5591,PL63
5592,PL63
5593,PL61
5595,PL61
5594,PL61
5596,PL63
5598,PL61
5597,PL61
5599,PL61
5600,PL61
5601,LT02
5602,LT02
5603,LT02
5604,LT02
5605,LT02
5607,LT02
5609,LT02
5611,LT02
5612,PL62
5613,PL62
5614,PL92
5615,PL92
5616,PL62
5618,PL92
5617,PL92
5619,PL92
5620,PL84
5622,DE80
5624,DK02
8531,FRL0
8297,DE80
5642,DK01
5646,DK02
5645,DK02
5657,DK01
5656,DK01
8747,GBK1
7937,PL92
5660,DK01
5662,DK01
5955,GBC1
5671,SE22
5672,SE22
5673,SE22
5676,DK02
5678,DE80
5679,DE80
5680,DE80
5681,DE80
5685,DE80
5684,DE80
5687,DE80
5686,DE80
5688,DE40
5689,DEE0
5690,DE40
5691,DE40
5693,DE80
5692,DE80
5695,DE80
5694,DE80
5696,DE80
5697,DE40
5699,DE40
5698,DE40
5700,DE40
5701,DE30
5702,DE30
5703,DE30
5704,DE30
5705,DE40
5706,DE30
5707,DE30
5709,DE30
5708,DE30
5711,DE40
5710,DE40
5715,DE80
5717,PL42
5718,PL42
5719,PL42
5720,PL42
5722,DE40
5721,DE40
5724,PL42
5723,PL42
5726,PL42
7399,FRI1
5725,PL42
5727,PL43
5728,PL43
5730,PL42
5729,PL42
5731,PL42
5733,PL42
5732,PL42
5735,PL41
5734,PL41
5736,DEF0
5737,DEF0
5740,DEF0
5741,DEF0
5742,DEF0
5743,DEF0
5744,DE94
5745,DE94
5749,NL11
5751,NL11
5753,NL11
5752,NL11
5754,NL12
5755,NL12
5756,NL12
5758,NL23
5757,NL23
5759,NL21
5760,NL21
5762,NL11
5761,NL11
5763,NL13
5764,NL11
5765,NL11
5767,NL11
5766,NL11
5768,DE94
5769,DE94
5772,DE94
5777,DE94
5778,DE94
5780,DE94
5779,DE94
5781,DE94
5782,DE94
5783,DE94
5784,DE94
5786,DE94
5787,DE94
5788,DE94
5789,DE94
5790,DE94
5792,DE94
5791,DE94
5793,DE94
5794,DE94
5796,DE92
5795,DE92
5803,DK03
5802,DK03
5805,DK03
5813,DEF0
5815,DK03
5818,DK03
5822,DK03
5821,DK03
5824,DK03
5957,GBC1
5956,GBC1
5825,DEF0
5826,DEF0
5827,DEF0
5828,DEF0
5830,DEF0
5833,DEF0
5832,DEF0
5836,DK03
5838,DK03
5842,DK03
5845,DK02
5847,DK03
5850,DEF0
5851,DEF0
5853,DE93
5854,DEF0
5856,DEF0
5855,DEF0
5858,DEF0
5860,DEF0
5859,DEF0
8567,DK03
5861,DEF0
5863,DE93
5862,DE93
5864,DEF0
5865,DE93
5959,GBC1
5958,GBC1
5866,DE94
5867,DE94
5868,DE94
5869,DE92
5870,DE92
5871,DE92
5873,DE93
5872,DE93
5875,DE92
5874,DE92
5876,DEF0
5878,DE60
5877,DE60
5879,DE60
5880,DE93
5881,DE60
5882,DEF0
5883,DEF0
5885,DEF0
5884,DEF0
5886,DE93
5887,DE93
5888,GBH1
5889,GBH1
5890,NL32
5891,NL23
5893,GBM9
5896,GBM9
5898,GBM9
5899,GBM9
5901,GBM8
5900,GBM8
5902,GBM8
5904,GBM9
5903,GBM9
5905,GBM9
5906,GBM9
5907,GBM9
5908,GBM9
5910,GBM8
5909,GBM8
5912,GBM9
5911,GBM9
5913,GBM9
5914,GBM9
5915,GBM9
5917,GBM9
5916,GBM9
5918,GBM9
5919,GBM9
5920,GBM9
5922,GBD1
5921,GBD1
5923,GBL1
5924,GBD4
5925,GBD4
5926,GBD7
5927,GBD7
