Bus,busmap
3534,FRF34
3535,FRF34
3536,FRF34
3537,FRC23
3538,FRC21
3539,FRC21
3541,FRC23
3542,FRC21
3543,FRC21
3544,FRC21
3546,FRC21
3545,FRC21
3548,FRF11
3549,FRF11
3550,FRF11
3552,FRF11
3551,FRF11
3553,FRF11
3554,FRF11
3555,FRF11
3556,FRF12
3558,FRF12
3557,FRF12
3560,FRF11
3559,FRF11
3561,FRF11
3562,FRF11
3563,FRF12
3564,FRF12
3566,DE132
3565,DE132
3567,FRF11
3568,FRF11
3569,FRF11
3570,FRF11
3571,DE134
3572,DE134
3573,DE123
3574,DE136
3575,FRF12
3576,FRF12
3577,FRF12
3578,FRF12
3580,FRF12
3579,FRF12
3581,FRF12
3582,FRF12
3583,FRF12
3585,FRF12
3584,FRF12
3586,CH025
3589,CH023
3590,CH032
3591,CH032
3592,CH023
3594,CH021
3593,CH021
3595,CH033
3596,DE13A
3598,DE13A
3597,DE13A
3600,DE13A
3599,DE13A
3602,DE13A
3601,DE13A
3603,CH033
3605,CH032
3606,CH023
3608,CH023
3607,CH023
3610,CH033
3609,CH033
3612,CH033
3613,CH021
3614,CH061
3615,CH061
3617,CH033
3616,CH033
3619,CH033
3618,CH033
3621,CH033
3620,CH033
3623,CH033
3622,CH033
3624,CH040
3626,CH061
3625,CH061
3627,FRC22
3628,FRC21
3629,FRC21
3630,FRC22
3631,FRC22
3632,FRK21
3633,CH011
3634,CH013
3636,CH013
3635,CH013
3638,FRK28
3637,FRK28
3639,CH011
3640,CH011
3642,CH011
3641,CH011
3643,CH011
3644,FRK28
3645,FRK28
3646,CH022
3647,CH011
3648,CH012
3650,CH012
3649,CH012
3652,FRK21
3651,FRK21
3653,FRK21
3654,FRK27
3655,FRK28
3656,FRK28
3657,FRK28
3658,FRK27
3660,FRK24
3659,FRK24
3661,FRK24
3662,FRK24
3664,FRK24
3663,FRK24
3665,FRK24
3666,FRK24
3667,FRK24
3668,FRK24
3670,FRK27
3669,FRK27
3672,FRK27
3673,FRK27
3674,FRK24
3675,FRK28
3676,FRK27
3678,FRK27
3677,FRK27
3679,FRK28
3680,FRK28
3682,CH012
3681,CH012
3683,FRK27
3684,FRK27
3685,FRK27
3686,FRK27
3687,FRK27
3689,FRK27
3688,FRK27
3690,FRK27
3691,FRK27
3692,FRK27
3693,FRK27
3694,ITC11
3695,CH021
3697,CH021
3696,CH021
3698,CH022
3699,CH022
3700,CH021
3701,CH021
3702,CH021
3703,CH012
3705,CH012
3704,CH012
3707,CH012
3706,CH012
3708,CH021
3709,CH064
3710,CH061
3711,CH021
3712,CH021
3713,CH012
3714,CH012
3715,CH012
3716,CH012
7808,DE118
7807,DE118
3717,CH012
3718,CH012
3719,CH012
3720,ITC14
3721,ITC14
3722,ITC14
3723,CH012
3724,ITC20
3725,ITC20
3726,ITC20
3727,CH012
3728,ITC20
3729,ITC20
3731,ITC11
3730,ITC11
3732,ITC14
3734,ITC12
3733,ITC12
3735,ITC13
3737,ITC11
3736,ITC11
3738,ITC12
3739,ITC12
3740,DE12B
3741,DE112
3743,DE112
3742,DE112
3745,DE111
3744,DE111
3746,DE136
3747,DE143
3748,DE111
3749,DE113
3750,DE113
3751,DE113
3752,DE141
3753,DE113
3754,DE149
3755,DE141
3756,CH040
3757,CH040
3758,CH040
3759,DE138
3760,DE138
3761,CH057
3762,CH040
3764,CH040
3763,CH040
3765,CH040
3767,CH040
3766,CH040
3768,CH040
3769,CH040
3770,CH066
3772,CH066
3771,CH066
3774,CH063
3773,CH063
3775,CH063
3777,CH055
3776,CH055
3778,DE148
3779,DE148
3781,CH055
3780,CH055
3782,CH055
3784,CH055
3783,CH055
3785,CH055
3786,AT342
3787,AT342
3791,AT341
3792,DE11D
3793,DE145
3794,DE11C
3795,DE277
3796,DE145
3798,DE145
3797,DE145
3799,DE276
3800,DE276
3801,DE276
3803,DE276
3802,DE276
3804,DE21L
3806,DE273
3840,CH070
3811,AT334
3810,AT334
3813,AT334
3812,AT334
3814,AT334
3815,CH063
3816,CH062
3818,CH062
3817,CH062
3821,CH063
3820,CH063
3822,CH062
3823,CH056
3824,CH056
7460,DE94G
3825,CH070
3826,CH070
3827,CH070
3828,CH070
3829,ITC14
3830,CH070
3831,CH070
3832,CH070
3833,CH070
3835,CH070
3834,CH070
3837,CH070
3836,CH070
3838,CH070
3839,CH056
3841,CH056
3843,CH056
3842,CH056
3844,CH055
3845,CH056
3847,CH056
3846,CH056
3848,CH056
3849,CH056
3851,CH056
3850,CH056
3852,CH056
3854,CH056
3853,CH056
3855,ITC44
3856,ITC44
3857,ITC44
3858,CH056
3859,CH056
3860,CH056
3861,ITC44
3862,ITC41
3863,ITC41
3864,ITC41
3866,CH070
3868,CH070
3870,ITC41
3869,ITC41
3871,ITC41
3872,ITC42
3874,ITC15
3873,ITC15
3875,ITC48
3877,ITC4C
3876,ITC4C
3878,ITC4C
3879,ITC4C
3880,ITC48
3881,ITC42
3883,ITC4D
3882,ITC4D
3884,ITC43
3885,ITC4D
3886,ITC46
3888,ITC4C
3887,ITC4C
3889,ITC48
3890,ITC48
3891,ITC4A
3893,CH056
3895,CH056
3897,ITC44
3899,ITC44
3900,ITC47
3902,ITC47
3901,ITC47
3903,AT334
3904,ITH10
3905,ITH10
3906,ITH10
3907,ITH20
3908,ITH20
3910,ITC46
3909,ITC46
3911,ITC46
3912,ITC46
3913,ITC47
3914,ITC47
3916,ITC47
3915,ITC47
3917,ITC47
3918,ITC4A
3919,ITH20
3920,ITH31
3921,ITH31
3923,ITH31
3922,ITH31
3924,ITC4B
3925,ITH31
3926,ITH31
3927,ITC4B
3929,ITC4B
3928,ITC4B
3930,FRD13
3931,FRD13
3932,FRG04
3933,FRG04
3934,FRD13
3935,FRG04
3936,FRG04
3938,FRG04
3937,FRG04
8478,ES423
7865,ITC33
3940,FRB04
3939,FRB04
3942,FRB04
3941,FRB04
3943,FRG04
3944,FRB04
3945,FRB05
3946,FRB05
3947,FRB04
3948,FR103
3949,FRB02
3951,FR103
3950,FR103
3953,FR103
3952,FR103
3954,FR103
3956,FRB02
3958,FRB02
3960,FRB06
3959,FRB06
3961,FR105
3962,FR103
3963,FR106
3964,FR107
3965,FR105
3966,FR104
3968,FR104
3967,FR104
3969,FR104
3971,FR104
3970,FR104
3972,FR106
3973,FR106
3974,FR104
3976,FR102
3975,FR102
8385,ITH34
3978,FR102
3977,FR102
3979,FR102
3980,FR102
3981,FRB06
3982,FR102
3983,FRB06
3984,FRB06
3985,FRB05
3987,FRB06
3986,FRB06
3988,FRB05
3989,FRB06
3990,FRB03
3992,FRB06
3991,FRB06
3993,FRB06
3994,FRI34
3995,FRI34
3996,FRI34
3997,FRI34
3999,FRI34
3998,FRI34
4000,FRI31
4001,FRI31
4002,FRI23
4003,FRB03
4005,FRB03
4004,FRB03
4007,FRB01
4006,FRB01
4008,FRK11
4009,FRI23
4010,FRI22
4011,FRI22
4012,FRI21
4013,FRI22
4014,FRK14
7876,UA51
4015,FRI21
4017,FRI21
4016,FRI21
4018,FRK12
4019,FR102
4020,FR102
4021,FR102
4023,FR102
4022,FR102
4024,FR102
4025,FR102
4026,FRB06
4027,FRC14
4028,FRF23
4029,FRF22
4030,FRF22
4031,FRC14
4032,FRF22
4034,FRF22
4033,FRF22
4035,FRC14
4036,FRC12
4037,FRC14
4038,FRC14
4040,FRC14
4039,FRC14
4041,FRC14
4042,FRC14
4043,FRC14
4044,FRC14
4045,FRC12
4046,FRC14
4047,FRF23
4048,FRF23
4049,FRF24
4051,FRF32
4050,FRF32
4052,FRF24
4053,FRF32
4054,FRF24
4055,FRF24
4056,FRF24
4057,FRC11
4058,FRC11
4060,FRC11
4059,FRC11
4061,FRF24
4062,FRC11
4063,FRC11
4064,FRC22
4065,FRC22
4066,FRC12
4068,FRC12
4067,FRC12
4069,FRK11
4070,FRK11
4071,FRK11
4073,FRK11
4072,FRK11
4074,FRK11
4075,FRC13
4076,FRK14
4077,FRK14
4079,FRK14
4078,FRK14
4080,FRK14
4081,FRK14
4082,FRK14
4083,FRK12
4084,FRK14
4085,FRK25
4086,FRK25
4087,FRK13
4088,FRK13
4089,FRK13
4091,FRC13
4092,FRC13
4094,FRC13
4093,FRC13
4095,FRC13
4097,FRC13
4096,FRC13
4099,FRC13
4100,FRC22
4101,FRK21
4102,FRK21
4103,FRK21
4104,FRK25
4105,FRK26
4106,FRK26
4108,FRK26
4107,FRK26
4109,FRK26
4110,FRK26
4111,FRK26
4112,FRK26
4113,FRK26
4114,FRK25
4115,FRK25
4116,FRK25
4117,FRK25
4118,FRK25
4120,FRK25
4119,FRK25
4121,FRK25
4122,FRK26
4123,FRK24
4125,FRK21
4124,FRK21
4126,FRK26
4128,FRK26
4127,FRK26
4129,FRK24
4131,FRK24
4130,FRK24
4133,FRK24
4132,FRK24
4134,FRK24
4135,FRK24
4136,FRK24
4137,FRK24
4138,FRH02
4139,FRH02
4140,FRH02
4142,FRH02
4141,FRH02
4143,FRH02
4144,FRH02
4145,FRH02
4146,FRH01
4147,FRH01
4148,FRH02
4150,FRH04
4149,FRH04
4151,FRH04
4152,FRH01
4153,FRH01
4155,FRH01
4154,FRH01
4156,FRH03
4157,FRH03
4158,FRH03
4159,FRH03
4161,FRH03
4160,FRH03
4162,FRH04
4163,FRH04
4164,FRG01
4165,FRG01
4166,FRH03
4167,FRG01
4168,FRG01
4170,FRG01
4169,FRG01
4171,FRG01
4172,FRG01
4173,FRG01
4174,FRG01
4175,FRG01
4176,FRG01
4178,FRD12
4177,FRD12
4179,FRH03
4180,FRG03
4181,FRD13
4182,FRG03
4184,FRG03
4183,FRG03
4185,FRG01
4186,FRG05
4188,FRG02
4187,FRG02
4189,FRG02
4190,FRG02
4191,FRG02
4192,FRG02
4194,FRG02
4193,FRG02
4195,FRG05
4196,FRG05
4197,FRG05
4198,FRI32
4199,FRI33
4200,FRI33
4201,FRI33
4202,FRI33
4203,FRI33
8243,AT342
8527,ES424
4205,FRI33
4204,FRI33
4206,FRI32
4207,FRI12
4208,FRI32
4210,FRI32
4209,FRI32
4211,FRI12
4213,FRI12
4212,FRI12
4214,FRI32
4215,FRI32
7859,FRF22
8520,GBM91
4302,UA59
4301,UA59
4305,UA59
4306,UA59
4315,UA53
8759,ES414
4317,UA63
4318,UA63
4319,UA63
4320,UA63
4321,UA63
4347,UA63
4351,UA09
4350,UA09
4349,UA09
8649,GBG13
4358,UA32
4357,UA32
4360,UA74
4361,UA18
4362,UA18
4364,UA18
4363,UA18
4365,UA05
4366,UA05
4368,UA05
4367,UA05
4369,UA32
4370,UA32
4371,UA30
4372,UA30
4373,UA32
4374,UA32
4375,UA30
4376,UA32
4377,UA32
4378,UA71
4382,UA74
4383,UA74
4384,UA59
4385,UA59
4386,UA71
4387,UA71
4388,UA71
4389,UA53
4390,UA35
4391,UA53
4393,PL814
4394,PL814
4396,PL812
4395,PL812
4402,UA07
4401,UA07
4404,UA07
4403,UA07
4405,UA07
4406,PL812
4407,PL812
4408,UA46
4409,UA46
4410,UA46
4411,UA46
4412,UA46
4413,UA46
4415,UA46
4414,UA46
4417,UA07
4416,UA07
4419,UA46
4418,UA46
4420,UA46
4421,UA26
4423,UA26
8677,ES511
4422,UA26
4424,UA26
4426,UA61
4425,UA61
4430,UA07
4429,UA07
4432,UA56
4431,UA56
4435,UA56
4437,UA56
4436,UA56
4438,UA61
4439,UA68
4440,UA68
4441,UA05
4442,PL418
4443,PL418
4444,PL418
4446,PL414
4445,PL414
4447,PL414
4448,PL416
4449,PL518
4450,PL518
4451,PL524
4452,PL414
4453,PL711
4454,PL712
4455,PL711
4457,PL224
4456,PL224
4458,PL713
4461,PL713
4460,PL713
4462,PL713
4463,PL224
4465,PL224
4464,PL224
4466,CZ071
4467,CZ080
4468,PL524
4470,CZ071
4469,CZ071
4471,CZ072
4472,CZ080
4473,PL524
4474,PL22A
4475,PL524
4477,PL227
4476,PL227
4478,PL227
4479,PL22A
4480,PL22C
4481,PL224
4482,PL224
4484,PL22B
4483,PL22B
4485,PL22B
4486,PL22B
4487,PL22B
4488,PL22A
4490,PL21A
4489,PL21A
4492,PL225
4494,PL21A
4495,PL21A
4496,PL21A
4497,CZ080
4498,CZ080
4499,CZ080
4500,SK022
4501,SK031
4503,SK031
4502,SK031
4504,PL21A
4505,SK031
4506,SK031
4507,PL926
4509,PL913
4508,PL913
4510,PL913
4511,PL911
4512,PL913
4513,PL911
4514,PL913
4516,PL721
4515,PL721
4517,PL921
4518,PL721
4519,PL721
4521,PL911
4520,PL911
4522,PL912
4524,PL921
4523,PL921
4525,PL925
4526,PL722
4527,PL815
4528,PL213
4530,PL214
4529,PL214
4531,PL214
4532,PL217
7422,BE241
7850,ES130
4533,PL217
4534,PL217
4535,SK031
4536,SK042
4538,PL722
4537,PL722
4539,PL824
4540,PL824
4542,PL823
4541,PL823
4543,PL823
4545,SK041
4544,SK041
4546,PL821
4548,DEE07
4547,DEE07
4549,DEE03
4550,DEE0C
4551,DE401
4552,DEE05
4553,DEE0A
4554,DEE0B
4555,DEE0B
4557,DEG0G
4556,DEG0G
4558,DEG0K
4559,DED52
4560,DED51
4562,DEG0L
4561,DEG0L
4563,DED45
4565,DE40H
4564,DE40H
4566,DEE0E
4567,DE300
4568,DE40B
4569,DED52
4571,DED52
4570,DED52
4573,DED45
4572,DED45
4574,DED43
4575,DED43
4577,DED2E
4576,DED2E
4578,DED2E
4579,DED21
4580,DEG0I
4581,DEG0K
4582,DEG0K
4584,DEG0K
4583,DEG0K
4585,DE249
4586,DED44
4587,CZ041
4588,CZ041
4589,DE259
4590,DE237
4592,DE239
4591,DE239
4593,DE226
4594,DED42
4595,DED42
4596,DED42
4598,CZ041
4597,CZ041
4600,CZ041
4599,CZ041
4601,CZ041
4602,CZ041
7775,FRK26
4604,CZ042
4603,CZ042
4605,CZ042
4606,CZ042
4607,CZ042
4608,CZ042
4610,CZ042
4609,CZ042
4611,CZ042
4613,CZ042
4612,CZ042
4614,CZ042
4616,CZ032
4615,CZ032
4617,CZ032
4618,CZ020
4619,DE40C
4620,DE40G
4621,DE40G
4623,PL432
4622,PL432
4624,DED2C
4625,DED2C
4626,DED2C
4627,DED2D
4628,DED2D
4629,DED2D
4632,PL515
4631,PL515
4630,PL515
4636,PL516
4638,PL418
4637,PL418
4639,PL417
4641,PL516
4640,PL516
4642,PL515
4643,PL516
4645,PL517
4644,PL517
4646,CZ051
4647,CZ020
4650,CZ020
4649,CZ020
4651,CZ010
4652,CZ020
4654,CZ051
4653,CZ051
4656,CZ020
4655,CZ020
4657,CZ020
4658,CZ020
4659,CZ031
4660,CZ031
4661,CZ031
4662,CZ031
4663,CZ031
4664,CZ052
4666,DEA1E
4665,DEA1E
4669,CZ053
4668,CZ053
4670,PL517
4671,PL517
4672,CZ053
4673,CZ063
4674,CZ063
4675,CZ064
4676,CZ064
4678,CZ064
4677,CZ064
4679,NL224
4680,NL413
4681,NL225
4682,DEA1B
4683,NL213
4685,DEA1F
4684,DEA1F
4686,BE225
4687,NL422
4688,DEA2D
4689,DEA26
4690,DEA2D
4691,DEA1F
4693,DEA1E
4692,DEA1E
4695,DEA14
4694,DEA14
4697,DEA12
4696,DEA12
4698,DEA17
4700,DEA17
4699,DEA17
4701,DEA36
4702,DEA16
4703,DEA13
4704,DEA1C
8602,ES242
4705,DEA1D
4706,DEA1D
4707,DEA27
4709,DEA26
4710,DEA27
4711,DEA1D
4713,DEA1D
4712,DEA1D
4715,DEA27
4714,DEA27
4716,DEA11
4717,DEA1C
4719,DEA24
4718,DEA24
4720,DEA23
4722,DEA2C
4721,DEA2C
4723,DE949
4724,DEA37
4725,DEA37
4727,DEA37
4726,DEA37
4728,DEA36
4730,DEA33
4729,DEA33
4731,DEA5C
4733,DEA36
4732,DEA36
4734,DEA54
4736,DEA37
4735,DEA37
4738,DE94E
4737,DE94E
4740,DE94E
4739,DE94E
4742,DEA54
4741,DEA54
4744,DEA5B
4743,DEA5B
4746,DEA42
4745,DEA42
4748,DEA42
4747,DEA42
4749,DEA38
4750,DEA51
4752,DEA56
4751,DEA56
4754,DEA55
4753,DEA55
4755,DEA52
4757,DEA56
4756,DEA56
4759,DEA56
4758,DEA56
4761,DEA1A
4760,DEA1A
4762,DEA5C
4763,DEA56
4765,DEA53
4764,DEA53
4766,DEA58
4768,DEA2C
4767,DEA2C
4769,DEA2C
4770,DEA2C
4771,DEA5B
4773,DEA59
4772,DEA59
4775,DEA5A
4774,DEA5A
4777,DEB13
4776,DEB13
4778,DEA57
4779,DEA5A
8753,ES514
4781,BE332
4780,BE332
4783,BE335
4784,BE332
4785,BE335
4786,BE335
4787,BE335
4788,BE342
4790,BE342
4789,BE342
4791,BE342
4792,LU000
4793,DEB23
4794,LU000
4795,DEB23
4796,DEA2C
4798,DEB23
4797,DEB23
4800,DEB17
4799,DEB17
4801,BE345
4803,BE345
4802,BE345
4804,LU000
4805,FRF31
4806,LU000
4807,LU000
4808,LU000
4809,LU000
4810,LU000
4811,LU000
4812,LU000
4813,LU000
4814,LU000
4815,LU000
4816,FRF33
4817,FRF31
8545,ES111
4819,FRF31
4818,FRF31
4820,FRF33
4821,FRF33
4822,FRF33
4824,FRF33
4823,FRF33
4825,FRF33
4826,FRF33
4827,FRF33
4828,DEB25
4829,DEC02
4831,DEB21
4830,DEB21
4832,DEB25
4834,DEC02
4833,DEC02
4836,DEC03
4835,DEC03
4837,DEC04
4839,FRF33
4838,FRF33
4841,DEC04
4840,DEC04
4842,DEC01
4843,FRF33
4844,FRF33
4845,DEA2C
4846,DEB17
4847,DEB11
4848,DE723
4849,DEB3J
4850,DE71A
4852,DE71A
4851,DE71A
4853,DE717
4854,DEC03
4856,DEB3F
4855,DEB3F
4857,DEC05
4858,DEB34
4859,DE123
4861,DE122
4860,DE122
4862,DE122
4863,DEA43
4864,DEA46
4865,DEA45
4866,DEA46
4867,DEA41
4869,DEA45
4868,DEA45
4870,DEA47
4871,DEA45
4873,DE926
4874,DE925
4875,DE918
4876,DEA57
4877,DE736
4878,DE722
4879,DE736
4880,DE91C
4881,DE734
4882,DE734
4883,DE735
4884,DE735
4885,DE733
4886,DE929
4887,DE91A
4888,DE91A
4890,DE911
4889,DE911
4891,DE911
4892,DE912
4893,DE925
4894,DE918
4895,DE911
4896,DE913
4897,DE917
4898,DE917
4899,DEG0N
4900,DEE0A
4901,DE722
4902,DE721
4903,DE71A
4904,DE712
4905,DE71E
4907,DE712
4906,DE712
4909,DE717
4908,DE717
4911,DE719
4910,DE719
4913,DE716
4912,DE716
4914,DE716
4915,DE732
4917,DE715
4916,DE715
4918,DE715
4920,DEB3I
4919,DEB3I
4921,DE128
4922,DE128
4923,DE123
4924,DE128
4925,DE128
4926,DE128
4927,DE123
4928,DE122
4929,DE122
4930,DE128
4931,DE118
4932,DE127
4933,DE26A
4934,DE118
4935,DE118
4937,DE115
4936,DE115
4938,DE119
4939,DE26B
4940,DE26A
4941,DE26A
4942,DE26B
4943,DEG0H
4944,DEG0H
4945,DE245
4946,DE24C
4947,DE245
4948,DE258
4949,DE258
4950,GBH12
4951,GBH23
4952,GBH35
4953,GBH36
4954,GBH34
4955,GBH34
4956,GBH14
4958,GBI41
4957,GBI41
4960,GBJ43
4959,GBJ43
4961,GBH32
4962,GBJ43
4963,GBI61
4964,GBI61
4965,GBH32
4967,GBH32
4966,GBH32
4968,GBH37
4969,GBJ41
4970,GBJ43
4971,GBJ22
4972,GBJ43
4974,GBJ43
4975,GBJ44
4977,GBJ44
4979,GBJ44
4980,GBH14
4983,FRE12
4982,FRE12
4985,FRE12
4984,FRE12
4986,FRE12
4988,FRE11
4987,FRE11
4989,FRE11
4991,FRE11
4990,FRE11
4992,FRE11
4993,FRE12
4994,FRE11
4995,FRD22
4996,FRD22
4997,FRD22
4998,FRD22
4999,FRD22
5001,FRD22
5000,FRD22
5002,FRD22
5003,FRD22
5004,FRD11
5005,FRD22
5006,FRD22
5007,FRD22
5009,FRD22
5008,FRD22
5010,FRD22
5011,FRD22
5012,FRD22
5014,FRD21
5013,FRD21
5015,FRD22
5016,FRD21
5017,FRD22
5018,FRD21
5019,FRD21
5020,FRE12
5021,FRE12
5022,FRE23
5024,FRE23
5023,FRE23
5025,FRE12
5026,FRE12
5027,FRE12
5028,FRE11
5029,FRE12
5030,FRE12
5031,FRE12
5033,FRE23
5032,FRE23
5034,FRE23
5035,FRE12
5036,FRE23
5037,FRD21
5038,FR103
5040,FR103
7744,PL924
5039,FR103
5042,FRE22
5041,FRE22
5043,FR103
5044,FRE23
5045,FRE22
5046,FRE23
5047,FRE22
5049,FRE22
5048,FRE22
5050,FRE22
5052,FR108
5051,FR108
5053,FR108
5054,FRE22
5055,FRE22
5056,FR102
5058,FR108
5057,FR108
5061,NL333
5062,NL33C
5063,NL342
5064,BE251
5065,BE251
5066,BE251
5067,BE251
5069,BE251
5068,BE251
5070,BE251
5071,BE251
5073,BE251
5074,BE256
5075,BE254
5080,NL342
5079,NL342
5081,BE233
5082,BE234
5084,BE234
5083,BE234
5085,BE236
5086,NL329
5087,NL329
5088,NL332
5089,NL33C
5090,NL33C
5091,NL33C
5092,NL33A
5128,FRE11
5093,NL411
5094,NL329
5095,NL342
5096,BE211
5097,BE236
5098,BE211
5099,BE211
5100,BE212
5102,BE241
5101,BE241
5103,BE241
5104,BE241
5105,NL413
5106,NL414
5107,BE213
5108,BE224
5109,BE224
5111,FRE11
5110,FRE11
5112,FRE11
5113,FRE11
5114,FRE11
5115,FRE12
5117,FRE12
5116,FRE12
5119,FRE11
5118,FRE11
5120,FRE11
5121,FRE11
5122,FRE11
5124,FRE11
5123,FRE11
5125,FRE12
5126,FRE11
5127,FRE21
5129,FRE11
5130,FRE11
5131,FRE11
5132,FRE11
5134,FRE21
5133,FRE21
5135,FRE21
5136,FRE23
5137,FRE23
5139,FRE22
5138,FRE22
5140,FRE22
5141,FRE21
5142,FRE21
5143,FR102
5144,FR102
5145,FRE21
5146,FRE21
5147,FRE21
5148,FRE21
5149,FRF23
5150,FRF23
5151,FRF23
5152,FRF23
5153,BE32B
5154,BE32B
5155,BE32B
5156,BE32B
5157,BE352
5158,FRF21
5160,FRF21
5159,FRF21
5162,FRF21
5161,FRF21
5163,BE331
5164,BE331
5165,BE331
5166,BE332
5168,BE331
5167,BE331
5169,BE351
5170,FRF21
5171,FRF21
5172,FRF21
5173,FRF21
5174,FRF21
5176,FRF23
5175,FRF23
5177,FRF23
5178,FRF23
5179,FRF32
5180,BE345
5181,BE345
5182,FRF32
5183,GBL14
5185,GBL18
5184,GBL18
5187,GBL16
5186,GBL16
5188,GBL21
5189,GBL16
5190,GBL18
5191,GBL17
5192,GBL17
5193,GBL22
5194,GBK43
5195,GBL15
5196,GBL22
5197,GBL22
5198,GBL21
5200,GBL21
5199,GBL21
5202,GBK23
5201,GBK23
5203,GBK43
5204,GBK23
5205,GBK23
5206,GBK43
5207,GBK30
5208,GBK30
5209,GBK43
5210,GBK43
5212,GBG24
5211,GBG24
5213,GBG24
5214,GBG12
5215,GBK13
5217,GBG31
5216,GBG31
5218,GBG12
5219,GBG31
5221,GBG12
5220,GBG12
5222,GBG13
5223,GBG13
5224,GBK12
5225,GBK12
5226,GBK15
5228,GBK15
5227,GBK15
5229,GBK25
5230,GBJ36
5231,GBJ36
5232,GBJ13
5233,GBF25
5234,GBJ14
5235,GBJ14
5236,GBJ13
5237,GBJ13
5238,GBJ13
5239,GBH12
5240,GBH25
5241,GBH23
5242,GBH23
5243,GBH23
5244,GBH23
5245,GBH23
5247,GBH23
5246,GBH23
5248,GBI54
5249,GBJ14
5250,GBJ37
5251,GBJ37
5252,GBJ35
5253,GBJ36
5254,GBJ36
5256,GBJ13
5255,GBJ13
5257,GBJ13
5258,GBI73
8341,SK021
8359,ES423
5259,GBJ25
5261,GBJ25
5260,GBJ25
5262,GBJ25
5264,GBH23
5263,GBH23
5265,GBI63
5266,GBI32
5268,GBI43
5267,GBI43
5269,GBI41
5270,GBI62
5272,GBI62
5271,GBI62
5273,GBJ28
5274,GBK25
5275,FRD12
5276,FRD12
5277,FRD12
5278,FRD12
5279,FRD11
5280,FRD11
5281,FRD11
5282,FRD11
5284,FRD11
5283,FRD11
5285,IE053
5286,IE053
5287,IE053
5288,IE053
5289,IE053
5290,IE053
5291,IE053
5292,IE053
5293,IE053
5294,IE052
7365,DK032
5295,IE052
8397,GBL22
7906,ES618
7789,FRF33
7788,FRF33
5537,LT027
5540,LT025
5541,LT022
5542,LT022
5543,LT022
5545,LT021
5546,LT011
5547,LT011
5548,PL623
5552,PL841
7163,PT170
5557,LT029
5562,LT029
5561,LT029
5566,LT011
5588,PL636
7414,PT11C
7413,PT11C
5589,PL634
5590,PL634
5591,PL633
5592,PL634
5593,PL613
5595,PL613
5594,PL613
5596,PL638
5598,PL616
5597,PL616
5599,PL613
5600,PL619
5601,LT023
5602,LT023
5603,LT023
5604,LT023
5605,LT023
5607,LT023
5609,LT027
5611,LT027
5612,PL622
5613,PL622
5614,PL923
5615,PL923
5616,PL623
5618,PL924
5617,PL924
5619,PL924
5620,PL842
5622,DE80L
5624,DK022
8531,FRL04
8297,DE80J
5642,DK013
5646,DK021
5645,DK021
5657,DK012
5656,DK012
8747,GBK13
7937,PL921
5660,DK012
5662,DK011
5955,GBC14
5671,SE224
5672,SE224
5673,SE224
5676,DK022
5678,DE80L
5679,DE804
5680,DE80O
5681,DE803
5685,DE80K
5684,DE80K
5687,DE80K
5686,DE80K
5688,DE40F
5689,DEE0D
5690,DE40F
5691,DE40F
5693,DE80J
5692,DE80J
5695,DE80N
5694,DE80N
5696,DE80N
5697,DE40A
5699,DE408
5698,DE408
5700,DE40A
5701,DE300
5702,DE300
5703,DE300
5704,DE300
5705,DE40I
5706,DE300
5707,DE300
5709,DE300
5708,DE300
5711,DE409
5710,DE409
5715,DE80L
5717,PL428
5718,PL428
5719,PL424
5720,PL428
5722,DE40I
5721,DE40I
5724,PL428
5723,PL428
5726,PL428
7399,FRI12
5725,PL428
5727,PL431
5728,PL431
5730,PL426
5729,PL426
5731,PL426
5733,PL426
5732,PL426
5735,PL411
5734,PL411
5736,DEF09
5737,DEF09
5740,DEF09
5741,DEF07
5742,DEF09
5743,DEF09
5744,DE94C
5745,DE94C
5749,NL113
5751,NL113
5753,NL113
5752,NL113
5754,NL124
5755,NL124
5756,NL124
5758,NL230
5757,NL230
5759,NL211
5760,NL211
5762,NL113
5761,NL113
5763,NL131
5764,NL112
5765,NL112
5767,NL111
5766,NL111
5768,DE94C
5769,DE942
5772,DE942
5777,DE94A
5778,DE94A
5780,DE94A
5779,DE94A
5781,DE945
5782,DE945
5783,DE94G
5784,DE949
5786,DE949
5787,DE949
5788,DE949
5789,DE949
5790,DE948
5792,DE946
5791,DE946
5793,DE94G
5794,DE94D
5796,DE922
5795,DE922
5803,DK032
5802,DK032
5805,DK032
5813,DEF02
5815,DK032
5818,DK032
5822,DK032
5821,DK032
5824,DK032
5957,GBC14
5956,GBC14
5825,DEF07
5826,DEF05
5827,DEF0C
5828,DEF0C
5830,DEF0C
5833,DEF0B
5832,DEF0B
5836,DK031
5838,DK031
5842,DK031
5845,DK022
5847,DK031
5850,DEF02
5851,DEF02
5853,DE937
5854,DEF05
5856,DEF0E
5855,DEF0E
5858,DEF0E
5860,DEF0E
5859,DEF0E
8567,DK032
5861,DEF0E
5863,DE939
5862,DE939
5864,DEF09
5865,DE939
5959,GBC14
5958,GBC14
5866,DE94D
5867,DE94D
5868,DE94D
5869,DE922
5870,DE922
5871,DE922
5873,DE937
5872,DE937
5875,DE927
5874,DE927
5876,DEF0F
5878,DE600
5877,DE600
5879,DE600
5880,DE600
5881,DE600
5882,DEF0F
5883,DEF06
5885,DEF03
