Bus,busmap
way/170671537-220,ES42
way/170779407-220,ES42
way/170779408-220,ES42
way/170946426-220,ES61
way/170946426-400,ES61
way/170954487-400,ES61
way/170968145-220,ES61
way/170968145-400,ES61
way/170968150-220,ES61
way/171051788-225,FRJ1
way/171066516-380,AT11
way/171071300-220,ES61
way/171106850-220,ES61
way/171113534-220,ES61
way/171251171-220,BABIH
way/171251565-400,ES52
way/171253574-400,PT17
way/171256169-220,ES52
way/171256169-400,ES52
way/171270810-380,ITF4
way/171274139-220,ES52
way/171277174-220,ES52
way/171277691-220,ES52
way/171383831-220,PL41
way/171419971-220,ES52
way/171419975-220,ES52
way/171433651-220,ES52
way/171442816-220,ES52
way/171506480-400,GR53
way/171537720-220,ES52
way/171549323-220,ES52
way/171556372-220,ES52
way/171557472-220,ES61
way/171558297-220,ES42
way/171560231-220,ES42
way/171560239-220,ES42
way/171816615-330,UA14
way/171917072-400,PL71
way/171992870-220,PL92
way/172029146-220,RO11
way/172156482-330,UA74
way/172201471-400,SE23
way/172286289-330,LV00
way/172302572-380,ITI4
way/172383984-225,FRJ1
way/172454609-220,ES11
way/172507826-330,UA14
way/172507826-750,UA14
way/172705586-220,ITG1
way/172735399-225,FR10
way/172872714-220,ES24
way/172997498-220,DE73
way/173082012-220,RO11
way/173112252-220,DED4
way/173190939-220,ES11
way/173191596-220,ES11
way/173272584-220,HR03
way/173431802-400,FI19
way/173582810-220,PL92
way/173582810-400,PL92
way/173613665-220,PL81
way/174152948-400,CZ08
way/174609198-220,AL02
way/174921474-400,RS22
way/174956794-225,FRF2
way/175002028-400,BABIH
way/175052362-400,SK04
way/175406958-220,PL42
way/175406958-400,PL42
way/175907366-225,FRE1
way/176443878-330,UA14
way/176499686-225,FR10
way/176656979-400,BG41
way/176754569-400,BG34
way/177365955-225,FRE1
way/177392130-220,CH01
way/177392130-400,CH01
way/177428102-225,FRF3
way/177749653-220,PL51
way/177912872-225,FRG0
way/177964767-225,FRH0
way/177964771-225,FRH0
way/178294745-220,ES51
way/178294745-400,ES51
way/178699856-380,NL33
way/178745654-220,UA09
way/178747356-220,BG34
way/178756295-220,PL51
way/178838661-220,PL42
way/178838661-400,PL42
way/178995408-225,FRF1
way/179007671-225,FRF1
way/179121616-220,IE04
way/179121616-400,IE04
way/179260933-225,FRC1
way/179260933-400,FRC1
way/179279860-220,PL51
way/179323117-220,BG31
way/179323117-400,BG31
way/179492338-220,ES51
way/179848961-225,FRB0
way/179934195-400,RO12
way/179967275-330,UA12
way/180468540-220,AT21
way/180535363-220,PL51
way/180542657-220,PL51
way/180542657-400,PL51
way/180545587-220,ES51
way/180569105-225,FRE2
way/180637986-220,IE05
way/180734042-225,FRE1
way/180790873-400,CZ07
way/181125039-220,ITH5
way/181125039-380,ITH5
way/181412906-225,FRK2
way/181621073-220,ES41
way/181651949-220,ES42
way/181652542-400,ES42
way/181664117-220,ES61
way/181664117-400,ES61
way/181677165-220,ES61
way/181906370-220,ES22
way/181906370-400,ES22
way/181912569-220,ES22
way/181912569-400,ES22
way/181917947-220,ES22
way/182253927-220,ES61
way/182253930-220,ES61
way/182260861-220,ES61
way/182261552-220,ES61
way/182655738-220,RO11
way/182655738-400,RO11
way/182816228-225,FRK2
way/182886368-220,RO31
way/182915221-330,UA14
way/182939731-225,FRL0
way/183105308-225,FRK2
way/183128353-330,LV00
way/183182430-225,FRK2
way/183215456-225,FRC2
way/183259405-220,PL22
way/183266820-225,FRK2
way/183266838-225,FRK2
way/183386421-330,LV00
way/183749097-220,IE06
way/183818442-225,FRL0
way/183822179-225,FRL0
way/183836524-225,FRJ1
way/183904046-275,GBC2
way/183945016-220,PL22
way/184063224-330,LV00
way/184486846-225,FRF1
way/184492595-225,FRF3
way/184584639-275,GBC2
way/184899160-220,PL22
way/185454704-220,PL52
way/185459155-220,PL52
way/185576620-220,ITF4
way/185693432-220,IE05
way/185902319-220,IE04
way/18629425-220,DE21
way/18629425-380,DE21
way/186499822-225,FR10
way/186747788-275,GBE2
way/186757334-330,UA46
way/186889669-220,IE05
way/187189721-220,ES11
way/187380300-220,ES61
way/187392726-220,ES41
way/187555858-300,NO08
way/187645709-400,ES11
way/187830917-220,ES61
way/187832596-220,SE32
way/187832596-400,SE32
way/188001625-330,UA14
way/188144496-225,FR10
way/188144496-400,FR10
way/188276460-220,DEA2
way/188276460-380,DEA2
way/188393971-220,SE11
way/188915706-225,FRI1
way/188928648-330,UA71
way/189137043-220,ITC4
way/189184531-400,ES12
way/189184555-400,ES12
way/189184557-400,ES12
way/189501431-220,PL21
way/189501431-400,PL21
way/189577215-400,ES41
way/189612607-380,ITC4
way/189851841-220,PL92
way/190058570-400,ES12
way/190098039-220,ES12
way/190110739-220,ES12
way/190110739-400,ES12
way/190187643-225,FRI1
way/190236352-400,ES41
way/190249315-220,ES51
way/190249507-220,ES51
way/190289516-220,ES24
way/190289523-220,ES24
way/190511290-400,GBF3
way/190819048-220,CH03
way/190907238-220,ES42
way/191035265-220,PL21
way/191038569-220,PL21
way/191053032-220,ES61
way/191095881-220,ES41
way/191210664-220,ES61
way/191352746-220,PL82
way/191363648-400,RO11
way/191480803-400,ES41
way/191485195-220,ES41
way/191485195-400,ES41
way/192677427-220,CH05
way/192677427-380,CH05
way/192764283-330,LT02
way/192916231-330,UA23
way/193292042-225,FRF3
way/193292042-400,FRF3
way/193617444-275,GBE4
way/193617444-400,GBE4
way/194101137-220,ES41
way/194186027-220,ITG1
way/194258388-220,CH02
way/194341129-220,ES41
way/194360413-220,ES13
way/194370719-220,ES12
way/194571876-225,FRJ2
way/194575030-220,IE04
way/194614470-220,IE04
way/194699926-220,ES12
way/194699929-220,ES41
way/194701798-220,ES41
way/194903381-220,PL81
way/194903381-400,PL81
way/195155625-400,RO42
way/195168461-400,HU33
way/196073443-225,FRF3
way/196076112-220,ES51
way/196202210-220,ES21
way/196202213-220,ES21
way/196202213-400,ES21
way/196202222-220,ES21
way/196207063-220,ES21
way/196207063-400,ES21
way/196207064-400,ES21
way/196215046-220,ES21
way/196215046-400,ES21
way/196371124-220,ES21
way/196371643-220,ES21
way/196371646-220,ES21
way/196380396-220,ES21
way/196478732-220,ES21
way/196483351-220,ES21
way/196484246-220,ES21
way/196484252-220,ES21
way/196522660-220,ES21
way/196526411-220,ES23
way/196533207-220,ES22
way/196533213-220,ES21
way/196544701-220,ES24
way/196557387-400,RO11
way/196590421-400,MK00
way/196590422-400,MK00
way/196633567-400,MK00
way/196634265-400,MK00
way/196634589-220,ES51
way/196654321-220,RO12
way/196654321-400,RO12
way/196654362-220,RO12
way/196654364-220,RO12
way/196672665-220,RO22
way/196672665-400,RO22
way/196695540-220,XKX
way/196723098-400,RO22
way/197040234-225,FRB0
way/197263262-225,FRD2
way/197827799-220,CZ04
way/197827799-400,CZ04
way/19783816-380,BE21
way/197846408-220,IE06
way/197866182-420,NO07
way/198276673-220,RO21
way/198283094-220,RO11
way/198310955-220,RO22
way/198333299-400,RO12
way/198441076-225,FRF3
way/198448981-380,DEB1
way/198635989-220,PL82
way/198777633-220,RO41
way/198777633-400,RO41
way/198777680-220,RO41
way/198777681-220,RO41
way/198901559-220,RO42
way/199093574-225,FR10
way/199098050-220,PL72
way/199098050-400,PL72
way/199098053-220,PL72
way/199098053-400,PL72
way/199098055-220,PL72
way/199229562-225,FRK2
way/199229562-400,FRK2
way/199304820-220,UA46
way/199304820-330,UA46
way/199657972-220,RO41
way/199657972-400,RO41
way/199657990-400,RO41
way/199657993-220,RO41
way/199675964-380,ITF6
way/199676823-380,ITF6
way/199713891-400,DK01
way/199784319-330,UA23
way/199900178-220,SK02
way/200052139-400,SE21
way/200224266-400,SE22
way/200253359-400,ES51
way/200395114-220,UA46
way/200511209-275,GBC1
way/200511209-400,GBC1
way/200514079-220,BG32
way/200516868-220,BG33
way/200516868-400,BG33
way/200635683-275,GBC2
way/200720497-220,RO11
way/200772307-220,SE32
way/200772307-236,SE32
way/200772307-400,SE32
way/201459319-400,PT15
way/201562662-220,UA26
way/202164315-380,DEA4
way/202178573-220,ITF3
way/202179060-220,ITF3
way/202200066-420,NO0A
way/202269421-330,UA35
way/202271565-380,ITC4
way/202272734-220,ITH3
way/202461729-220,RO21
way/202649822-220,UA46
way/202711181-220,ITF3
way/202747445-380,DE72
way/202753898-400,FRL0
way/202772821-220,ITC4
way/202865176-220,DE13
way/202865177-380,DE13
way/202891403-220,ES21
way/202891403-400,ES21
way/202948507-220,RO21
way/202948507-400,RO21
way/203122176-225,FRF3
way/203222841-330,UA12
way/203225567,ITG2
way/203232760-400,SK03
way/203251480-220,UA07
way/203251480-330,UA07
way/203468251-220,ITC4
way/203623276-220,ES41
way/203815422-220,UA21
way/203815422-400,UA21
way/203880168-275,GBG3
way/203926610-330,UA63
way/204048491-225,FRB0
way/204091774-330,UA46
way/204349873-225,FRF3
way/204914596-330,EE00
way/204940265-220,BE33
way/204969810-400,RO41
way/204983664-220,RO42
way/205115991-420,NO08
way/205141906-220,ES21
way/205252518-400,RO11
way/205384220-220,RO31
way/205384220-400,RO31
way/205597560-220,ITC4
way/205759134-330,UA46
way/205894727-220,RO21
way/206289192-380,DE94
way/206538656-300,NO09
way/206538656-420,NO09
way/206558254-220,RO41
way/206628449-300,NO09
way/206628449-420,NO09
way/206829975-225,FRF3
way/207056075-220,UA07
way/207056075-330,UA07
way/207136672-220,UA26
way/207142591-330,UA26
way/207142596-330,UA26
way/207159887-400,SE31
way/207248812-220,DE12
way/207248812-380,DE12
way/207292011-225,FRF3
way/207331199-220,IE05
way/207339053-220,IE05
way/207339053-400,IE05
way/207343642-330,UA61
way/207352486-330,UA68
way/207383904-220,ITF3
way/207479669-225,FRJ2
way/207526732-225,FRF3
way/207700515-330,UA63
way/207756597-220,DEC0
way/207762797-225,FRF3
way/207915691-220,ES51
way/207991759-380,CH05
way/207993342-220,CH05
way/207993342-380,CH05
way/208045778-220,RO21
way/208124159-220,IE05
way/208263464-220,RO42
way/208263464-400,RO42
way/208263479-220,RO11
way/208294493-220,RO41
way/208294496-220,RO41
way/208388459-225,FRF3
way/208398923-380,ITH5
way/208424341-225,FRK2
way/208452701-220,RO12
way/20851038-400,GBJ3
way/208744453-220,RO41
way/208780268-380,CH05
way/208872164-220,RO42
way/208872170-220,RO42
way/208965529-400,SE12
way/208979069-400,FI1D
way/209067387-220,RO31
way/209067387-400,RO31
way/209175136-220,SE12
way/209175136-400,SE12
way/209324991-220,CH02
way/209332566-220,ES51
way/209404646-400,GBE2
way/209425313-330,UA18
way/209879378-330,UA23
way/209879378-750,UA23
way/209982720-380,ITF4
way/210191809-220,AT31
way/210389707-225,FRH0
way/210389707-400,FRH0
way/210411778-220,ES51
way/210457037-330,LT02
way/210568055-220,CH05
way/210568055-380,CH05
way/210609562-220,RO31
way/210745193-220,HR03
way/210831971-220,RO31
way/210831971-400,RO31
way/211101137-330,UA59
way/211101137-750,UA59
way/211109125-330,UA05
way/211180338-380,ITC4
way/211549457-275,GBE3
way/211875283-225,FR10
way/211907009-220,CH05
way/212379146-330,UA05
way/212498548-220,CH05
way/212722603-220,CH01
way/212722603-380,CH01
way/212779654-275,GBM8
way/212779654-400,GBM8
way/214146381-220,RO22
way/214266451-220,DK04
way/214294769-220,ITH3
way/214483816-225,FRF1
way/214483816-400,FRF1
way/214858101-225,FRL0
way/215282393-400,PL82
way/215806463-220,ES61
way/216060722-220,PL22
way/216975352-220,PL41
way/217032425-400,FI1D
way/217600189-225,FRL0
way/217745445-400,ES12
way/217899005-220,PL22
way/217979941-220,ES51
way/218432502-220,ES42
way/219408050-220,ES41
way/219508915-330,UA14
way/219508915-500,UA14
way/219508915-750,UA14
way/219639224-225,FRE2
way/219909160-220,AT34
way/219909161-220,AT34
way/220065689-330,LT02
way/220076858-400,SE33
way/220179629-220,ES41
way/220458404-220,BG41
way/220704941-400,SK02
way/220890042-220,ES11
way/221182424-220,ES11
way/221193996-220,ES11
way/221427829-330,UA48
way/222188543-400,FRD1
way/222205173-275,GBM8
way/222427976-220,ITI4
way/222867769-220,ES43
way/222873301-220,ES43
way/222885175-220,ES61
way/222885498-220,ES61
way/222895334-220,ES42
way/222895334-400,ES42
way/222901014-220,ES42
way/222903016-220,ES42
way/222903017-220,ES42
way/222962996-400,BASRP
way/222987687-275,GBL2
way/223207745-400,ES21
way/223383886-220,SE11
way/223383886-400,SE11
way/224057553-225,FRL0
way/224727316-220,PL22
way/224849342-400,RO22
way/224885245-400,RO22
way/224885245-750,RO22
way/225210595-225,FRF3
way/225210595-400,FRF3
way/226363063-220,ES42
way/226363063-400,ES42
way/226886241-400,ES42
way/226898600-225,FRJ1
way/22690852-220,DEA2
way/22720647-220,DEF0
way/22720647-380,DEF0
way/227495569-275,GBC1
way/227589012-400,GBI
way/22761692-220,DEA2
way/22761692-380,DEA2
way/22761839-220,DEA1
way/22761839-380,DEA1
way/22765517-220,DEA2
way/22765517-380,DEA2
way/22766160-220,DEA2
way/22766160-380,DEA2
way/22767509-220,DEA2
way/22767509-380,DEA2
way/227767019-275,GBN0
way/227767022-275,GBN0
way/22796434-220,DEA2
way/228003081-220,CH01
way/228049601-225,FRL0
way/228154083-220,PL72
way/228718321-220,RS22
way/228718321-400,RS22
way/22873838-225,FR10
way/22873840-225,FR10
way/22899676-220,CH04
way/228999814-330,UA23
way/22938964-225,FRJ1
way/22944791-220,DEA3
way/229565743-220,DE93
way/229597405-225,FRK2
way/229597405-400,FRK2
way/22960899-380,DE11
way/22964137-380,DEA5
way/229685438-400,SK03
way/22973052-220,DE30
way/22973070-220,DE30
way/22973070-380,DE30
way/22975329-275,GBH3
way/22975329-400,GBH3
way/229806969-420,NO06
way/229806970-300,NO06
way/229806970-420,NO06
way/22984334-380,NL32
way/229907568-225,FRK2
way/230134599-275,GBN0
way/23022100-220,DEA3
way/23022100-380,DEA3
way/230377203-220,RO22
way/23059230-400,GBJ1
way/23059268-275,GBE3
way/23064675-220,SE11
way/23067006-380,DEA3
way/23084417-220,DEA1
way/23084554-220,DEA2
way/23084554-380,DEA2
way/23096966-380,NL41
way/231157304-225,FR10
way/231157307-225,FR10
way/231157310-225,FR10
way/231157311-225,FR10
way/231157312-225,FR10
way/23132983-275,GBI
way/23135563-380,NL33
way/23135618-220,DEA4
way/23136343-380,NL34
way/23136868-380,BE23
way/23140544-220,DEA1
way/23151789-380,BE23
way/23161029-220,DED5
way/23164132-275,GBD6
way/23164132-400,GBD6
way/23164256-275,GBD6
way/23164256-400,GBD6
way/231743450-225,FRF2
way/23175771-380,BE24
way/23176013-380,BE24
way/23192640-220,DEA1
way/23208935-380,BE24
way/232243950-400,RS22
way/23228362-400,GBI
way/23228569-275,GBI
way/23229136-275,GBI
way/232319495-275,GBM6
way/23232738-275,GBJ1
way/23232738-400,GBJ1
way/23234477-275,GBH2
way/23248656-275,GBJ2
way/232578495-400,RO31
way/232662311-220,CH01
way/232685942-220,BG31
way/23281217,GBJ4
way/23281217-400,GBJ4
way/23284340-220,DE71
way/23284340-380,DE71
way/23286313-225,FRB0
way/23286313-400,FRB0
way/23287448-225,FR10
way/23287448-400,FR10
way/232893576-420,NO08
way/23299362-275,GBI
way/23299362-400,GBI
way/23299657-275,GBI
way/23299657-400,GBI
way/23380800-220,DEA1
way/23380800-380,DEA1
way/23390317-275,GBI
way/234171369-380,DE80
way/23470015-400,SE11
way/234876688-400,RO21
way/234876695-220,RO12
way/234876695-400,RO12
way/234983117-220,CH01
way/234983117-380,CH01
way/235044638-400,BG41
way/235291237-220,XKX
way/235370803-225,FRI1
way/235370803-400,FRI1
way/235724487,SE22
way/23575521-220,RO32
way/23575521-400,RO32
way/23583867-380,DEF0
way/236110936-220,RS12
way/236110936-400,RS12
way/236110952-400,RS11
way/236134509-220,RS11
way/23641079-220,DE71
way/23641079-380,DE71
way/236661269-380,ITC4
way/236724724-330,UA59
way/236819191-220,CH01
way/23682013-220,DE92
way/237314095-225,FRH0
way/23744346-220,DE94
way/237532249-220,RS21
way/237836917-330,UA12
way/237914670-330,UA59
way/238138373-380,CH01
way/23816140-220,DE92
way/238249884-400,RS22
way/238640596-220,PL41
way/238640596-400,PL41
way/23881272-220,DE71
way/23882397-220,ES30
way/238856422-400,FI1B
way/238941845-220,UA43
way/238954545-400,RS12
way/23899043-380,DE92
way/23899163-220,AT33
way/23907283-380,DE21
way/239242345-400,FI19
way/239248206-400,GBM6
way/239560640-220,SK03
way/239560640-400,SK03
way/239609000-225,FRL0
way/23988786-400,GBJ3
way/239937062-220,CH01
way/239947121-220,RS22
way/239947121-400,RS22
way/239998425-220,RS11
way/239998425-400,RS11
way/240179355-400,RS21
way/240202234-420,NO09
way/24020441-225,FRK2
way/24020441-400,FRK2
way/24020601-400,FRK2
way/24025291-225,FRK2
way/24025291-400,FRK2
way/24035563-225,FRJ1
way/24042358-380,DE71
way/240575085-220,CH04
way/240959264-220,CH02
way/241189382-225,FRL0
way/241189382-400,FRL0
way/241264423-225,FRJ2
way/241491759-275,GBM5
way/24158385-220,DE21
way/24165071-400,GBH2
way/241842600-220,PL22
way/241842600-400,PL22
way/241937764-400,SE33
way/242269161-220,CH06
way/24230738-380,DEA4
way/24237879-220,DE21
way/24253250-220,AT12
way/24253250-380,AT12
way/24253250-400,AT12
way/24258096-380,DE91
way/24262656-220,DE91
way/24262656-380,DE91
way/24267175-220,DEA1
way/24268944-380,DEA2
way/24272339-380,DE91
way/24272541-220,DE91
way/24280460-380,DEA3
way/243285438-225,FRK2
way/24354951-220,SE11
way/243752614-400,BG42
way/24378549-220,ES30
way/244036491-225,FR10
way/244038276-220,HU21
way/244052591-400,FRJ2
way/24413992-380,DE92
way/24414688-220,DEA5
way/24415232-220,DEA3
way/24415564-220,SE11
way/244179408-420,NO09
way/24462228-220,DEA1
way/24462317-220,DEA1
way/24462426-220,DEA1
way/24462426-380,DEA1
way/24478889-220,DEA1
way/24478889-380,DEA1
way/24479003-220,DEA1
way/24479003-380,DEA1
way/24479984-220,DEA1
way/24479984-380,DEA1
way/24493551-380,DE94
way/24502420-380,DE93
way/245129313-220,UA43
way/245190169-220,BASRP
way/245190169-400,BASRP
way/24534144,SE23
way/24534144-400,SE23
way/24552827-220,BE33
way/245964556-220,PL61
way/24604789-380,DEA4
way/24636044-220,PT17
way/24636044-400,PT17
way/24636062-220,PT17
way/24667346-220,DEA5
way/24667346-380,DEA5
way/24685992-380,DE71
way/24705761-220,DE25
way/24705761-380,DE25
way/24710999-220,RO32
way/247427865-225,FRD2
way/24757392-380,DE24
way/24757393-380,DE24
way/24757833-380,DE24
way/24758329-380,DE26
way/24759324-220,DE22
way/24765111-220,DE26
way/24768051-220,DE21
way/24768685-220,AT33
way/24799890-220,DEA1
way/24799890-380,DEA1
way/24815262-220,DEA1
way/24839976-220,DEA2
way/24839976-380,DEA2
way/24849819-225,FR10
way/24849819-400,FR10
way/24858617-220,DEA5
way/248646702-220,UA43
way/249059252-330,UA12
way/24913871-225,FR10
way/24919917-225,FR10
way/24921206-220,DEA1
way/24921206-380,DEA1
way/24923808-225,FR10
way/24976300-220,DE22
way/24976300-380,DE22
way/24990664-225,FR10
way/25043127-380,DEA1
way/25044557-380,DEA1
way/25051880-220,DEA3
way/250718790-225,FRC1
way/251018026-220,HU32
way/251145082-330,UA12
way/251239544-220,PL91
way/251239544-400,PL91
way/251407376-220,ES30
way/251735977-220,BABIH
way/251991299-220,HU31
way/252028146-220,HU32
way/252028146-400,HU32
way/252077527-400,GR53
way/252139969-225,FRF3
way/252824769-400,SE33
way/252924745-420,NO07
way/252965920-400,SE33
way/25306752-220,DE14
way/25306752-380,DE14
way/25306938-380,DEF0
way/253244460-400,BG34
way/253903008-400,GR64
way/254135216-400,SE23
way/254158424-220,IE06
way/254158424-400,IE06
way/25422135-220,GBH1
way/25422135-400,GBH1
way/254235846-220,PL72
way/254235846-400,PL72
way/25426571-380,DEA2
way/254326606-380,DE12
way/254397982-220,RS12
way/254428135-420,NO06
way/254847446-400,HU21
way/25492769-275,GBE4
way/254938713-220,PL41
way/254938713-400,PL41
way/255011550-380,ITG2
way/25506770-380,DEA3
way/255232597-220,PL22
way/255277953-400,PL52
way/255284259-220,PL41
way/255284259-400,PL41
way/255293400-220,PL61
way/255293400-400,PL61
way/255293403-400,PL41
way/255314292,PL63
way/255570234-220,SE12
way/255581277-220,UA43
way/255820193-400,SE33
way/255972326-400,PL84
way/255972397-400,PL92
way/255973806-220,PL91
way/255973806-400,PL91
way/256147227-220,SE32
way/25629803-400,GBE1
way/256334221,ES51
way/256339597-330,LT02
way/256339597-400,LT02
way/25637523-400,DK01
way/25698690-330,LT01
way/257169563-330,LT02
way/257192868-220,NO07
way/257311344-400,GBE1
way/257351439-380,ITF3
way/25746125-380,DEG0
way/257573127-220,ES12
way/25784732-275,GBG3
way/25786404-220,DE11
way/25786404-380,DE11
way/257920140-400,SE12
way/258321412-330,LT02
way/25838372-220,CZ01
way/258916144-220,ES24
way/25898810-220,PL91
way/259021748-330,UA14
way/259113380-225,FRE2
way/259142886-225,FRF2
way/25935453-400,GBH1
way/25943440-220,DEA4
way/25943440-380,DEA4
way/259561755-380,DEB3
way/259759898-220,BG33
way/25992879-380,DEA2
way/260018670-400,ES42
way/260211728-225,CH01
way/260211728-380,CH01
way/260300448-275,GBM9
way/260579119-225,FRL0
way/260770703-400,SE32
way/260836695,IE06
way/260986936-220,SE12
way/260986936-400,SE12
way/261270523-225,FRL0
way/26143409-400,CZ06
way/261447465-220,SE11
way/261447466-220,SE11
way/261447466-400,SE11
way/261495737-220,BG33
way/261594435-220,ES52
way/26166640-220,CH02
way/261717967-300,NO0A
way/262121267-225,FRJ2
way/262140927-220,SE12
way/26245195-220,DE21
way/26245195-380,DE21
way/262523325-400,GBM7
way/262532045-400,GBM9
way/262539285-220,BG32
way/26260052-380,DE11
way/26272450-225,FRJ1
way/262859794-400,SE33
way/26291794-380,DEA1
way/262942355-220,RO12
way/262948724-225,FRL0
way/263366365-220,ES24
way/263688590-400,SE23
way/263697062-400,SE23
way/263701163-400,SE23
way/26376732-225,FR10
way/26376870-225,FRJ1
way/26376870-400,FRJ1
way/26383042-380,DEA4
way/263863442-400,GBJ1
way/26395237-225,FRJ1
way/26403575-380,DE11
way/26404600-380,DE14
way/264102298-275,GBJ4
way/264102298-400,GBJ4
way/264104518-400,GBJ4
way/264275258-220,IE06
way/264275258-275,IE06
way/264348139-220,ES51
way/264371625-275,GBI
way/26452107-400,DK01
way/26455019-220,DE94
way/26472665-220,DEE0
way/26472665-380,DEE0
way/26474759-380,DE91
way/264852019-220,IE06
way/265408693-400,ES52
way/265416362-400,SE12
way/265745327-225,FRL0
way/265770276-300,NO02
way/26593935-380,DEA2
way/26619335,FI1B
way/26619335-400,FI1B
way/26644088-400,AT13
way/266535277-330,LT02
way/266629200-220,RO12
way/266684854-380,DE94
way/26678829-400,GBK4
way/267325562-400,RS22
way/26755070-220,SE11
way/267616969-220,RO11
way/26777313-380,DEA2
way/26813222-225,FR10
way/26814283-380,DE11
way/26843160-220,CH05
way/268781050-330,LT02
way/268872470-330,UA32
way/269056567-330,UA53
way/26927264-380,DEA2
way/26931725-220,DK01
way/26931725-400,DK01
way/26938722-400,GBK4
way/269527797-220,UA65
way/269527797-330,UA65
way/270540194-225,FR10
way/27107779-220,CH04
way/27124619-220,DEF0
way/27144164-220,IE06
way/27149550-220,DE40
way/27149550-380,DE40
way/27163121-275,GBM7
way/27163121-400,GBM7
way/27259817-225,FRL0
way/27259817-400,FRL0
way/27259978-225,FRL0
way/27296443-330,LV00
way/27332350-275,GBM7
way/273326173-220,HR03
way/273536873-225,FRK2
way/273601208-220,RS12
way/273654552-220,UA14
way/27428702-225,FRL0
way/27435934-220,CH03
way/274593968-220,ES30
way/274597272-330,UA65
way/274598688-330,UA51
way/274598689-220,UA51
way/274603394-380,DE40
way/274621059-220,DE91
way/274630377-220,DEA4
way/274630377-380,DEA4
way/275138524-380,DEA3
way/275466323,DEF0
way/275466323-380,DEF0
way/27558020-225,FRI1
way/276291999-220,PL51
way/276291999-400,PL51
way/27646106-220,DEF0
way/27668869-220,ES30
way/27668869-400,ES30
way/27673934-380,AT13
way/27674611-400,FI1B
way/276770173-225,FRB0
way/27739871-220,DE92
way/27739871-380,DE92
way/27763479-220,AT12
way/27763479-380,AT12
way/27768969-225,FRL0
way/27795895-220,AT13
way/27795895-380,AT13
way/27797285-380,AT12
way/27835275-330,MD3142
way/278354895-220,UA14
way/27849030-220,CZ06
way/27849030-400,CZ06
way/278497532-400,SE33
way/278505918-400,SE33
way/27867392-400,CZ06
way/27871140-220,DEA2
way/278718504-225,FRL0
way/278910976-220,RO41
way/278968688-220,SE32
way/278968688-400,SE32
way/278968690-400,SE32
way/278968695-400,SE32
way/278982557-220,SE32
way/279194469-220,SE32
way/279194469-400,SE32
way/27919734-220,DEA1
way/27919734-380,DEA1
way/279212108-220,SE32
way/27936937-220,ES30
way/27936937-400,ES30
way/27937443-220,ES30
way/27949649-220,ES30
way/27949649-400,ES30
way/27951432-400,FRB0
way/279842937-400,SE21
way/28008024-220,DEF0
way/280317944-220,GBL1
way/280317944-400,GBL1
way/28048116-220,ES30
way/28068171-225,FRL0
way/28099187-220,CZ04
way/28099187-380,CZ04
way/28099187-400,CZ04
way/281014574-220,AL01
way/281014574-400,AL01
way/281014575-220,AL01
way/281014579-220,AL01
way/281018405-220,SE23
way/281023714-400,SE23
way/281269417-220,UA14
way/281269424-220,UA14
way/281390335-400,SE12
way/281799252-220,CH06
way/281800404-220,CH07
way/281803398-220,CH07
way/281804158-220,CH05
way/281804158-380,CH05
way/281809991-220,CH05
way/281815404-220,CH07
way/281822905-220,CH07
way/28194931-275,GBG3
way/28227099-220,DE91
way/28249822-220,RO32
way/28251692-400,RO32
way/28268556-400,CZ05
way/28276448-220,SE11
way/28276448-400,SE11
way/283006765-220,SE31
way/283078113-220,SE31
way/28308003-220,ES30
way/28308003-400,ES30
way/28327356-380,DE93
way/283348372-400,ES41
way/28343121-380,DE93
way/28343429-220,ES30
way/28348269-220,CZ05
way/28349754-220,CZ04
way/28349754-400,CZ04
way/28382372-400,CZ06
way/28390455-400,SE22
way/28397771-220,DEA4
way/28400958-220,ES30
way/28401434-220,ES30
way/284127778-400,SE31
way/284182193-400,SE23
way/28451913-330,UA32
way/28451913-750,UA32
way/28452784-220,DEA3
way/28457258-400,CZ01
way/28468576-220,CZ02
way/28468576-400,CZ02
way/28469397-400,CZ03
way/28470958-400,CZ05
way/28475691-220,CZ05
way/28475691-400,CZ05
way/28476742-400,CZ03
way/28477054-220,CZ03
way/28477054-380,CZ03
way/28477054-400,CZ03
way/28478409-400,CZ01
way/28478418-220,CZ02
way/28479110-400,CZ05
way/28479829-400,CZ03
way/284869911-220,SE32
way/284874050-275,GBM9
way/284874050-400,GBM9
way/28491137-220,ES30
way/28525395-225,FRG0
way/28526748-220,ES30
way/28526821-220,ES30
way/285823895-220,IE06
way/28596524-220,AT33
way/28602711-220,ES30
way/28613721-380,DE25
way/28622657-220,CZ03
way/28622793-400,CZ02
way/28624004-220,CZ08
way/28624204-400,CZ08
way/28624926-400,CZ08
way/28625556-220,CZ07
way/28625556-400,CZ07
way/28626812-400,CZ07
way/28628927-400,CZ08
way/28648202-220,ES52
way/28683005-220,ES30
way/28683005-400,ES30
way/28683269-220,ES30
way/286857165-400,SE33
way/28691559-400,GBJ2
way/286955409-220,FI1D
way/286955409-400,FI1D
way/28706541-225,FR10
way/287115458-300,NO08
way/287274807-220,ES30
way/28729619-380,DE40
way/28761900-225,FR10
way/287685850-300,NO06
way/287685850-420,NO06
way/287753969-400,SE33
way/287756074-400,SE33
way/28812249-220,DE92
way/288149641-220,ITC4
way/28820749-400,FI1B
way/288282829-220,RS21
