id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
LKD_PS_442;PS_568;['LKD_568'];['LKD_N_200', 'LKD_N_239'];[53.511550393304, 53.07469604597906];[7.904586161934975, 8.200764853862344];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 53.29312321964153, 'length_km': 52.42940068417342, 'long_mean': 8.052675507898659, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope/jordgas', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.21842717366246944, 'length_km': 0, 'long_mean': 0.14808934596368448, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_443;PS_569;['LKD_569'];['LKD_N_200', 'LKD_N_804'];[53.511550393304, 53.472621227282595];[7.904586161934975, 7.275472329809927];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 53.4920858102933, 'length_km': 41.85566543796598, 'long_mean': 7.590029245872451, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.019464583010702086, 'length_km': 0, 'long_mean': 0.3145569160625241, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_446;PS_572;['LKD_572'];['LKD_N_222', 'LKD_N_804'];[53.41271920575848, 53.472621227282595];[7.093250747542649, 7.275472329809927];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 53.44267021652054, 'length_km': 13.789052389529692, 'long_mean': 7.1843615386762885, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.029951010762058413, 'length_km': 0, 'long_mean': 0.09111079113363861, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_447;PS_573;['LKD_573'];['LKD_N_804', 'LKD_N_55'];[53.472621227282595, 53.18327612885241];[7.275472329809927, 7.230313945642903];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 53.3279486780675, 'length_km': 32.323313651971326, 'long_mean': 7.252893137726415, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.1446725492150911, 'length_km': 0, 'long_mean': 0.022579192083511668, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_448;PS_574;['LKD_574'];['LKD_N_55', 'LKD_N_801'];[53.18327612885241, 51.664159486368156];[7.230313945642903, 7.602816535903568];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.42371780761029, 'length_km': 170.84909213752152, 'long_mean': 7.416565240773236, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.7595583212421282, 'length_km': 0, 'long_mean': 0.18625129513033253, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_449;PS_576;['LKD_576'];['LKD_N_801', 'LKD_N_805'];[51.664159486368156, 52.402358890168635];[7.602816535903568, 8.25316592287593];['DE', 'DE'];None;{'diameter_mm': 800.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.033259188268396, 'length_km': 93.39347120410231, 'long_mean': 7.9279912293897485, 'max_cap_M_m3_per_d': 58.81580315199648, 'max_pressure_bar': 80.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.36909970190023955, 'length_km': 0, 'long_mean': 0.32517469348618055, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_450;PS_577;['LKD_577'];['LKD_N_801', 'LKD_N_805'];[51.664159486368156, 52.402358890168635];[7.602816535903568, 8.25316592287593];['DE', 'DE'];None;{'diameter_mm': 800.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.033259188268396, 'length_km': 93.39347120410231, 'long_mean': 7.9279912293897485, 'max_cap_M_m3_per_d': 58.81580315199648, 'max_pressure_bar': 80.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.36909970190023955, 'length_km': 0, 'long_mean': 0.32517469348618055, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_451;PS_578;['LKD_578'];['LKD_N_805', 'LKD_N_247'];[52.402358890168635, 52.3681322072938];[8.25316592287593, 9.911803219949972];['DE', 'DE'];None;{'diameter_mm': 400.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.38524554873122, 'length_km': 112.66514967538689, 'long_mean': 9.082484571412952, 'max_cap_M_m3_per_d': 42.54609527603566, 'max_pressure_bar': 25.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 4, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.01711334143741894, 'length_km': 0, 'long_mean': 0.8293186485370211, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_452;PS_580;['LKD_580'];['LKD_N_805', 'LKD_N_239'];[52.402358890168635, 53.07469604597906];[8.25316592287593, 8.200764853862344];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.73852746807385, 'length_km': 74.86715932341383, 'long_mean': 8.226965388369138, 'max_cap_M_m3_per_d': 59.99905463388453, 'max_pressure_bar': 84.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 1, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.3361685779052124, 'length_km': 0, 'long_mean': 0.026200534506792824, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_454;NETG;['LKD_585'];['LKD_N_334', 'LKD_N_335'];[51.055590131233416, 51.09760876048905];[6.772679457166312, 6.748368012248878];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 51.076599445861234, 'length_km': 4.972947529650273, 'long_mean': 6.760523734707595, 'max_cap_M_m3_per_d': 51.874726631914974, 'max_pressure_bar': 76.85775631654093, 'num_compressor': 0, 'operator_name': 'Thyssengas GmbH', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0210093146278183, 'length_km': 0, 'long_mean': 0.01215572245871721, 'max_cap_M_m3_per_d': 14.883674981382677, 'max_pressure_bar': 11.718526324449924, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_455;NETG;['LKD_586'];['LKD_N_336', 'LKD_N_337'];[51.17800699869613, 51.252719782652036];[6.606521183440065, 6.539895858105908];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 51.215363390674085, 'length_km': 9.518898855308786, 'long_mean': 6.573208520772987, 'max_cap_M_m3_per_d': 51.874726631914974, 'max_pressure_bar': 76.85775631654093, 'num_compressor': 0, 'operator_name': 'Thyssengas GmbH', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.03735639197795493, 'length_km': 0, 'long_mean': 0.03331266266707855, 'max_cap_M_m3_per_d': 14.883674981382677, 'max_pressure_bar': 11.718526324449924, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_456;NETG;['LKD_587'];['LKD_N_337', 'LKD_N_338'];[51.252719782652036, 51.2766001721398];[6.539895858105908, 6.477783342262684];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 51.26465997739592, 'length_km': 5.073815929181894, 'long_mean': 6.508839600184295, 'max_cap_M_m3_per_d': 51.874726631914974, 'max_pressure_bar': 76.85775631654093, 'num_compressor': 0, 'operator_name': 'Thyssengas GmbH', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.011940194743882413, 'length_km': 0, 'long_mean': 0.031056257921612037, 'max_cap_M_m3_per_d': 14.883674981382677, 'max_pressure_bar': 11.718526324449924, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_457;NETG;['LKD_588'];['LKD_N_338', 'LKD_N_328'];[51.2766001721398, 51.34925808979556];[6.477783342262684, 6.506475250666122];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'end_year': 2050, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 51.31292913096768, 'length_km': 8.324283265045594, 'long_mean': 6.492129296464403, 'max_cap_M_m3_per_d': 51.874726631914974, 'max_pressure_bar': 76.85775631654093, 'num_compressor': 0, 'operator_name': 'Thyssengas GmbH', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.03632895882788034, 'length_km': 0, 'long_mean': 0.014345954201719023, 'max_cap_M_m3_per_d': 14.883674981382677, 'max_pressure_bar': 11.718526324449924, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_459;PS_590;['LKD_590'];['LKD_N_808', 'LKD_N_809'];[51.937960617529406, 52.536250849620224];[6.934246610831669, 7.346966079480298];['DE', 'DE'];None;{'diameter_mm': 350.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.237105733574815, 'length_km': 72.24194058378447, 'long_mean': 7.140606345155984, 'max_cap_M_m3_per_d': 54.97023583586028, 'max_pressure_bar': 67.0, 'num_compressor': 0, 'operator_name': 'OpenGridEurope', 'pipe_class_LKD': 5, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.299145116045409, 'length_km': 0, 'long_mean': 0.20635973432431462, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_460;DE-DK;['LKD_593'];['LKD_N_208', 'LKD_N_930'];[54.80165843093199, 54.80609];[9.271240102792843, 9.29094];['DE', 'DK'];None;{'diameter_mm': 998.4639333647048, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 54.803874215465996, 'length_km': 1.35574994019083, 'long_mean': 9.281090051396422, 'max_cap_M_m3_per_d': 49.28229234972674, 'max_pressure_bar': 76.80652874754169, 'num_compressor': 0, 'operator_name': 'Daenemark', 'pipe_class_LKD': None, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 131.1379947669878, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0022157845340053934, 'length_km': 0, 'long_mean': 0.009849948603578795, 'max_cap_M_m3_per_d': 28.648661296668088, 'max_pressure_bar': 11.718526324449924, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': None, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'Lasso', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': None, 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_462;PS_595;['LKD_595'];['LKD_N_357', 'LKD_N_355'];[50.875591754992456, 50.886907723488015];[14.763474595607521, 14.768665756286975];['DE', 'DE'];None;{'diameter_mm': 750.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 50.88124973924023, 'length_km': 1.3103349076498358, 'long_mean': 14.766070175947249, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.005657984247779523, 'length_km': 0, 'long_mean': 0.002595580339726844, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_463;PS_596;['LKD_596'];['LKD_N_356', 'LKD_N_355'];[50.89084717967213, 50.886907723488015];[14.747196796115443, 14.768665756286975];['DE', 'DE'];None;{'diameter_mm': 750.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 50.88887745158007, 'length_km': 1.5688424834198094, 'long_mean': 14.757931276201209, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.001969728092056755, 'length_km': 0, 'long_mean': 0.01073448008576605, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_464;PS_597;['LKD_597'];['LKD_N_355', 'LKD_N_358'];[50.886907723488015, 51.12225852749414];[14.768665756286975, 14.836874774076145];['DE', 'DE'];None;{'diameter_mm': 750.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 51.00458312549108, 'length_km': 26.609795004420707, 'long_mean': 14.802770265181561, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.11767540200306215, 'length_km': 0, 'long_mean': 0.034104508894585266, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_465;PS_601;['LKD_601'];['LKD_N_358', 'LKD_N_366'];[51.12225852749414, 51.13677280587728];[14.836874774076145, 14.915376352572352];['DE', 'DE'];None;{'diameter_mm': 750.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 51.129515666685705, 'length_km': 5.712565470230517, 'long_mean': 14.876125563324248, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.00725713919156945, 'length_km': 0, 'long_mean': 0.03925078924810332, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
