id,name,source_id,node_id,lat,long,country_code,is_bothDirection,lat_mean,length_km,long_mean,max_pressure_bar,num_compressor,start_year,Capacity_GWh_h,diameter_mm
LKD_PS_262,PS_380,"['LKD_380', 'INET_PL_478']","['LKD_N_217', 'LKD_N_218']","[53.04093692792417, 53.03408130026861]","[9.007211856439628, 8.499220922790897]","['DE', 'DE']",0.0,53.037509114096395,33.983739627994936,8.753216389615263,84.0,0.0,1999.0,1.4845232338862173,475.85945945945946
LKD_PS_264,PS_382,"['LKD_382', 'INET_PL_478']","['LKD_N_218', 'LKD_N_239']","[53.03408130026861, 53.07469604597906]","[8.499220922790897, 8.200764853862344]","['DE', 'DE']",0.0,53.05438867312384,20.4584039088453,8.349992888326621,84.0,0.0,1999.0,29.70118861792608,1200.0
LKD_PS_309,PS_427,"['LKD_427', 'INET_PL_318']","['LKD_N_268', 'LKD_N_69']","[48.89417557539229, 49.299595573958506]","[11.741712910821372, 12.093572312872608]","['DE', 'DE']",0.0,49.0968855746754,51.867493735445564,11.91764261184699,100.0,0.0,1983.0,15.052937368210664,900.0
LKD_PS_308,PS_426,"['LKD_426', 'INET_PL_318']","['LKD_N_2', 'LKD_N_268']","[48.812255086337444, 48.89417557539229]","[11.651401562075787, 11.741712910821372]","['DE', 'DE']",0.0,48.85321533086487,11.256862709955543,11.69655723644858,100.0,0.0,1983.0,15.052937368210664,900.0
LKD_PS_109,PS_163,"['LKD_163', 'INET_PL_318']","['LKD_N_26', 'LKD_N_11']","[48.40123535150261, 48.208639764083046]","[11.812318991665938, 11.804763238406899]","['DE', 'DE']",0.0,48.304937557792826,21.429667708473787,11.80854111503642,68.0,0.0,1983.0,7.612555781053631,700.0
LKD_PS_108,PS_162,"['LKD_162', 'INET_PL_318']","['LKD_N_29', 'LKD_N_26']","[48.75092724590084, 48.40123535150261]","[11.69889457697985, 11.812318991665938]","['DE', 'DE']",0.0,48.57608129870172,39.78173518304629,11.755606784322893,68.0,0.0,1983.0,7.612555781053631,700.0
LKD_PS_107,PS_161,"['LKD_161', 'INET_PL_318']","['LKD_N_2', 'LKD_N_29']","[48.812255086337444, 48.75092724590084]","[11.651401562075787, 11.69889457697985]","['DE', 'DE']",0.0,48.78159116611914,7.658282876121803,11.675148069527818,68.0,0.0,1983.0,7.612555781053631,700.0
LKD_PS_126,STEGAL,"['LKD_185', 'INET_PL_627']","['LKD_N_33', 'LKD_N_36']","[50.650390072432444, 50.678803200903324]","[13.380642483525849, 13.297239816310503]","['DE', 'DE']",0.0,50.66459663666788,6.675707390098203,13.338941149918176,100.0,3.0,1993.0,11.9875,800.0
LKD_PS_127,STEGAL,"['LKD_186', 'INET_PL_627']","['LKD_N_36', 'LKD_N_40']","[50.678803200903324, 50.78151477868395]","[13.297239816310503, 12.612611391703895]","['DE', 'DE']",0.0,50.73015898979364,49.53683773435999,12.9549256040072,100.0,3.0,1993.0,11.9875,800.0
LKD_PS_129,STEGAL,"['LKD_191', 'INET_PL_627']","['LKD_N_40', 'LKD_N_35']","[50.78151477868395, 50.7820747876035]","[12.612611391703895, 12.214034690779144]","['DE', 'DE']",0.0,50.781794783143724,28.03109712365929,12.413323041241519,100.0,3.0,1993.0,11.10023465003349,800.0
LKD_PS_94,PS_145,"['LKD_145', 'INET_PL_1178']","['LKD_N_8', 'LKD_N_11']","[48.0181412733453, 48.208639764083046]","[11.781148938670782, 11.804763238406899]","['DE', 'DE']",0.0,48.11339051871417,21.26156146609099,11.79295608853884,100.0,0.0,1983.0,19.470663935585154,1000.0
LKD_PS_53,PS_80,"['LKD_80', 'INET_PL_306']","['LKD_N_836', 'LKD_N_839']","[51.9438993984023, 52.05386431262619]","[7.014060237655141, 7.135550374050841]","['DE', 'DE']",0.0,51.99888185551424,14.792777971652626,7.0748053058529905,100.0,0.0,2024.0,3.9,1000.0
LKD_PS_14,PS_22,"['LKD_22', 'INET_PL_306']","['LKD_N_844', 'LKD_N_836']","[51.69279334445699, 51.9438993984023]","[7.000274984142983, 7.014060237655141]","['DE', 'DE']",0.0,51.81834637142964,27.946562493995312,7.007167610899062,100.0,0.0,2024.0,3.9,1000.0
LKD_PS_10,PS_17,"['LKD_17', 'INET_PL_306']","['LKD_N_843', 'LKD_N_844']","[51.54881904357913, 51.69279334445699]","[6.812494016214228, 7.000274984142983]","['DE', 'DE']",0.0,51.62080619401806,20.606332149966462,6.906384500178605,100.0,0.0,2024.0,7.441666666666666,1000.0
LKD_PS_8,PS_14,"['LKD_14', 'INET_PL_306']","['LKD_N_843', 'LKD_N_859']","[51.54881904357913, 51.43223458934887]","[6.812494016214228, 6.626949289414326]","['DE', 'DE']",0.0,51.490526816464,18.256164763314544,6.719721652814277,100.0,0.0,2024.0,7.441666666666666,1000.0
LKD_PS_9,PS_15,"['LKD_15', 'INET_PL_306']","['LKD_N_841', 'LKD_N_859']","[51.29479716957135, 51.43223458934887]","[6.623960609069971, 6.626949289414326]","['DE', 'DE']",0.0,51.36351587946011,15.288550304055299,6.625454949242148,100.0,0.0,2024.0,0.197,1000.0
LKD_PS_3,PS_7,"['LKD_7', 'INET_PL_306']","['LKD_N_842', 'LKD_N_841']","[51.36574797532847, 51.29479716957135]","[6.514310417686442, 6.623960609069971]","['DE', 'DE']",0.0,51.330272572449914,10.97067348353492,6.569135513378207,100.0,0.0,2024.0,0.197,1000.0
LKD_PS_436,PS_562,"['LKD_562', 'INET_PL_802']","['LKD_N_269', 'LKD_N_801']","[50.551258275670165, 51.664159486368156]","[9.31125260683745, 7.602816535903568]","['DE', 'DE']",0.0,51.107708881019164,171.9170353927206,8.457034571370508,80.0,0.0,1983.0,1.4845232338862173,475.85945945945946
LKD_PS_316,PS_436,"['LKD_436', 'INET_PL_808']","['LKD_N_269', 'LKD_N_270']","[50.551258275670165, 50.32395256766433]","[9.31125260683745, 7.899800650672305]","['DE', 'DE']",0.0,50.43760542166724,103.13841347795554,8.605526628754877,80.0,0.0,1983.0,11.10023465003349,800.0
LKD_PS_92,PS_142,"['LKD_142', 'INET_PL_1178']","['LKD_N_8', 'LKD_N_7']","[48.0181412733453, 47.89317394611495]","[11.781148938670782, 12.059478825320987]","['DE', 'DE']",0.0,47.955657609730125,24.96145732822797,11.920313881995884,68.0,0.0,1983.0,1.4845232338862173,475.85945945945946
LKD_PS_93,PS_143,"['LKD_143', 'INET_PL_1178']","['LKD_N_7', 'LKD_N_5']","[47.89317394611495, 47.607410947785326]","[12.059478825320987, 12.131761968684444]","['DE', 'DE']",0.0,47.75029244695014,32.24178142695605,12.095620397002715,68.0,0.0,1983.0,1.4845232338862173,475.85945945945946
LKD_PS_161,MEGAL SUED,"['LKD_262', 'INET_PL_384']","['LKD_N_68', 'LKD_N_69']","[49.21185374795587, 49.299595573958506]","[12.256112966930997, 12.093572312872608]","['DE', 'DE']",0.0,49.255724660957185,15.313084844614345,12.174842639901803,68.0,0.0,1980.0,37.7875,800.0
LKD_PS_432,PS_557,"['LKD_557', 'INET_PL_384']","['LKD_N_68', 'LKD_N_67']","[49.21185374795587, 49.11412229732519]","[12.256112966930997, 12.455545633978723]","['DE', 'DE']",0.0,49.16298802264053,18.126849662533328,12.355829300454861,68.0,0.0,1980.0,37.7875,800.0
LKD_PS_160,MEGAL SUED,"['LKD_261', 'INET_PL_384']","['LKD_N_66', 'LKD_N_67']","[49.03317415500411, 49.11412229732519]","[12.604222513426175, 12.455545633978723]","['DE', 'DE']",0.0,49.07364822616465,14.086575877090647,12.529884073702448,68.0,0.0,1980.0,1.4845232338862173,475.85945945945946
LKD_PS_159,MEGAL SUED,"['LKD_260', 'INET_PL_384']","['LKD_N_65', 'LKD_N_66']","[48.97526456204883, 49.03317415500411]","[12.710627122898329, 12.604222513426175]","['DE', 'DE']",0.0,49.00421935852647,10.088127740229982,12.657424818162252,68.0,0.0,1980.0,1.4845232338862173,475.85945945945946
LKD_PS_158,MEGAL SUED,"['LKD_259', 'INET_PL_384']","['LKD_N_64', 'LKD_N_65']","[48.93453261916366, 48.97526456204883]","[12.846167547261727, 12.710627122898329]","['DE', 'DE']",0.0,48.95489859060625,10.887249661283333,12.778397335080028,68.0,0.0,1980.0,11.10023465003349,800.0
LKD_PS_156,MEGAL SUED,"['LKD_257', 'INET_PL_389']","['LKD_N_68', 'LKD_N_69']","[49.21185374795587, 49.299595573958506]","[12.256112966930997, 12.093572312872608]","['DE', 'DE']",0.0,49.255724660957185,15.313084844614345,12.174842639901803,68.0,0.0,2012.0,37.7875,1000.0
LKD_PS_155,MEGAL SUED,"['LKD_256', 'INET_PL_389']","['LKD_N_67', 'LKD_N_68']","[49.11412229732519, 49.21185374795587]","[12.455545633978723, 12.256112966930997]","['DE', 'DE']",0.0,49.16298802264053,18.126849662533328,12.355829300454861,68.0,0.0,2012.0,37.7875,1000.0
LKD_PS_154,MEGAL SUED,"['LKD_255', 'INET_PL_389']","['LKD_N_66', 'LKD_N_67']","[49.03317415500411, 49.11412229732519]","[12.604222513426175, 12.455545633978723]","['DE', 'DE']",0.0,49.07364822616465,14.086575877090647,12.529884073702448,68.0,0.0,2012.0,1.4845232338862173,475.85945945945946
LKD_PS_153,MEGAL SUED,"['LKD_254', 'INET_PL_389']","['LKD_N_65', 'LKD_N_66']","[48.97526456204883, 49.03317415500411]","[12.710627122898329, 12.604222513426175]","['DE', 'DE']",0.0,49.00421935852647,10.088127740229982,12.657424818162252,68.0,0.0,2012.0,1.4845232338862173,475.85945945945946
LKD_PS_152,MEGAL SUED,"['LKD_253', 'INET_PL_389']","['LKD_N_64', 'LKD_N_65']","[48.93453261916366, 48.97526456204883]","[12.846167547261727, 12.710627122898329]","['DE', 'DE']",0.0,48.95489859060625,10.887249661283333,12.778397335080028,68.0,0.0,2012.0,19.470663935585154,1000.0
LKD_PS_174,MEGAL NORD,"['LKD_275', 'INET_PL_376']","['LKD_N_74', 'LKD_N_75']","[49.721242303861054, 49.62399585150959]","[8.478981482250301, 8.22493232487193]","['DE', 'DE']",0.0,49.672619077685326,21.246681131924905,8.351956903561115,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_218,MEGAL NORD,"['LKD_319', 'INET_PL_376']","['LKD_N_75', 'LKD_N_77']","[49.62399585150959, 49.561198259725266]","[8.22493232487193, 8.085054792722655]","['DE', 'DE']",0.0,49.59259705561743,12.267996559228516,8.154993558797292,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_223,MEGAL NORD,"['LKD_324', 'INET_PL_376']","['LKD_N_77', 'LKD_N_78']","[49.561198259725266, 49.50752214563567]","[8.085054792722655, 7.890746869823889]","['DE', 'DE']",0.0,49.53436020268047,15.244330757216446,7.987900831273272,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_224,MEGAL NORD,"['LKD_325', 'INET_PL_376']","['LKD_N_78', 'LKD_N_79']","[49.50752214563567, 49.40418058545198]","[7.890746869823889, 7.643662261894365]","['DE', 'DE']",0.0,49.45585136554382,21.243461040979586,7.767204565859127,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_1231,PS_1772,"['LKD_1772', 'INET_PL_482']","['LKD_N_881', 'LKD_N_906']","[52.60660086544687, 52.46581105557966]","[8.408661822568982, 8.287430428846196]","['DE', 'DE']",0.0,52.536205960513264,17.677976266442332,8.34804612570759,90.0,0.0,2018.0,4.589900761271087,600.0
LKD_PS_30,PS_39,"['LKD_39', 'INET_PL_764']","['LKD_N_850', 'LKD_N_822']","[51.02578025262141, 51.032659629393855]","[6.972736322708712, 7.066250000714159]","['DE', 'DE']",0.0,51.02921994100763,6.586359435808584,7.019493161711435,70.0,0.0,2023.0,15.052937368210664,900.0
LKD_PS_445,Europipe,"['LKD_571', 'NO_323212', 'INET_PL_174']","['LKD_N_199', 'LKD_N_929']","[53.64499215204113, 59.2728]","[7.428634293641472, 5.5197]","['DE', 'NO']",0.0,56.458896076020565,636.8104536631062,6.4741671468207365,49.0,0.0,1999.0,17.6125,1067.0
LKD_PS_66,PS_101,"['LKD_101', 'INET_PL_408']","['LKD_N_838', 'LKD_N_817']","[51.89454234081536, 52.49631257873201]","[8.320556789742113, 8.3034071512757]","['DE', 'DE']",0.0,52.19542745977368,66.94501476614151,8.311981970508906,70.1877892952991,3.0,1993.0,1.4845232338862173,475.85945945945946
LKD_PS_79,PS_128,"['LKD_128', 'INET_PL_408']","['LKD_N_838', 'LKD_N_866']","[51.89454234081536, 51.951236127372916]","[8.320556789742113, 8.485381768579533]","['DE', 'DE']",0.0,51.92288923409414,12.9462744815482,8.402969279160823,70.1877892952991,3.0,1993.0,1.4845232338862173,475.85945945945946
LKD_PS_1124,PS_1599,"['LKD_1599', 'INET_PL_162']","['LKD_N_197', 'LKD_N_198']","[48.94172429268092, 48.893616485419415]","[8.411372710674936, 8.491526617019623]","['DE', 'DE']",0.0,48.917670389050166,7.934639994636052,8.45144966384728,62.0,0.0,1983.0,1.4845232338862173,475.85945945945946
LKD_PS_232,PS_345,"['LKD_345', 'INET_PL_408']","['LKD_N_201', 'LKD_N_202']","[53.17837970766746, 53.25077304717978]","[7.231494656018891, 7.497733874426764]","['DE', 'DE']",0.0,53.21457637742362,19.47585059510821,7.364614265222828,70.0,3.0,1993.0,12.420833333333334,800.0
LKD_PS_238,PS_354,"['LKD_354', 'INET_PL_408']","['LKD_N_206', 'LKD_N_202']","[52.77850264111791, 53.25077304717978]","[8.058019429690933, 7.497733874426764]","['DE', 'DE']",0.0,53.014637844148844,64.53761119019232,7.777876652058849,70.0,3.0,1993.0,2.8212547916666666,800.0
LKD_PS_237,PS_353,"['LKD_353', 'INET_PL_408']","['LKD_N_206', 'LKD_N_207']","[52.77850264111791, 52.58896399440901]","[8.058019429690933, 8.232263253658873]","['DE', 'DE']",0.0,52.68373331776346,24.13516523617489,8.145141341674904,70.0,3.0,1993.0,1.4845232338862173,475.85945945945946
LKD_PS_1192,PS_1717,"['LKD_1717', 'INET_PL_1187']","['LKD_N_800', 'LKD_N_869']","[49.532273760428566, 49.53510209496081]","[6.365452465294795, 6.272809710098086]","['DE', 'LU']",0.0,49.533687927694686,6.695113773593965,6.319131087696441,76.80652874754169,0.0,1983.0,1.6,998.4639333647048
LKD_PS_435,PS_561,"['LKD_561', 'INET_PL_1187']","['LKD_N_79', 'LKD_N_800']","[49.40418058545198, 49.532273760428566]","[7.643662261894365, 6.365452465294795]","['DE', 'DE']",0.0,49.468227172940274,93.4861469641076,7.00455736359458,80.0,0.0,1983.0,1.6,900.0
LKD_PS_221,MEGAL NORD,"['LKD_322', 'INET_PL_1187']","['LKD_N_79', 'LKD_N_80']","[49.40418058545198, 49.25495017749472]","[7.643662261894365, 7.46807157367277]","['DE', 'DE']",0.0,49.32956538147335,20.91734401105931,7.555866917783567,80.0,0.0,1983.0,25.2375,900.0
LKD_PS_391,NETG,"['LKD_514', 'INET_PL_1174']","['LKD_N_326', 'LKD_N_327']","[51.80289494376811, 51.55171620767763]","[6.123468395929773, 6.403012356758503]","['DE', 'DE']",0.0,51.67730557572287,33.945700948053435,6.263240376344138,76.85775631654093,0.0,1983.0,13.65,1000.0
LKD_PS_393,NETG,"['LKD_516', 'INET_PL_1174']","['LKD_N_327', 'LKD_N_351']","[51.55171620767763, 51.47904130571957]","[6.403012356758503, 6.387552106419675]","['DE', 'DE']",0.0,51.515378756698595,8.154144171584852,6.395282231589089,76.85775631654093,0.0,1983.0,0.197,1000.0
LKD_PS_398,NETG,"['LKD_521', 'INET_PL_1174']","['LKD_N_351', 'LKD_N_328']","[51.47904130571957, 51.34925808979556]","[6.387552106419675, 6.506475250666122]","['DE', 'DE']",0.0,51.414149697757566,16.626896274121826,6.447013678542898,76.85775631654093,0.0,1983.0,0.197,1000.0
LKD_PS_414,NETG,"['LKD_537', 'INET_PL_1174']","['LKD_N_328', 'LKD_N_338']","[51.34925808979556, 51.2766001721398]","[6.506475250666122, 6.477783342262684]","['DE', 'DE']",0.0,51.31292913096768,8.324283265045594,6.492129296464403,76.85775631654093,0.0,1983.0,0.197,1000.0
LKD_PS_171,MEGAL NORD,"['LKD_272', 'INET_PL_368']","['LKD_N_71', 'LKD_N_72']","[49.50331701988286, 49.57378262030091]","[10.719869907943144, 10.48435427524171]","['DE', 'DE']",0.0,49.53854982009189,18.71961867361485,10.602112091592428,80.0,3.0,1980.0,29.70118861792608,1200.0
LKD_PS_172,MEGAL NORD,"['LKD_273', 'INET_PL_368']","['LKD_N_72', 'LKD_N_73']","[49.57378262030091, 49.76719251606068]","[10.48435427524171, 9.767452417403721]","['DE', 'DE']",0.0,49.670487568180796,55.91105462707011,10.125903346322715,80.0,3.0,1980.0,29.70118861792608,1200.0
LKD_PS_166,MEGAL NORD,"['LKD_267', 'INET_PL_376']","['LKD_N_71', 'LKD_N_72']","[49.50331701988286, 49.57378262030091]","[10.719869907943144, 10.48435427524171]","['DE', 'DE']",0.0,49.53854982009189,18.71961867361485,10.602112091592428,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_167,MEGAL NORD,"['LKD_268', 'INET_PL_376']","['LKD_N_72', 'LKD_N_73']","[49.57378262030091, 49.76719251606068]","[10.48435427524171, 9.767452417403721]","['DE', 'DE']",0.0,49.670487568180796,55.91105462707011,10.125903346322715,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_444,Norpipe,"['LKD_570', 'NO_321784']","['LKD_N_222', 'LKD_N_928']","[53.41271920575848, 54.5]","[7.093250747542649, 6.0]","['DE', 'NO']",0.0,53.95635960287924,140.51480543339838,6.546625373771325,73.98967049740695,0.0,1977.0,61.73158333333333,914.0
LKD_PS_1199,Gascade,"['LKD_1727', 'INET_PL_1447']","['LKD_N_55', 'INET_N_1325']","[53.18327612885241, 53.1763506]","[7.230313945642903, 6.9723944]","['DE', 'NL']",0.0,53.17981336442621,17.21032882455477,7.101354172821452,76.80652874754169,0.0,1983.0,12.420833333333334,998.4639333647048
LKD_PS_132,MIDAL,"['LKD_200', 'INET_PL_1447']","['LKD_N_54', 'LKD_N_55']","[53.270809754664704, 53.18327612885241]","[7.324344598079275, 7.230313945642903]","['DE', 'DE']",0.0,53.227042941758555,11.57582079056684,7.277329271861089,100.0,0.0,1983.0,12.420833333333334,900.0
LKD_PS_168,MEGAL NORD,"['LKD_269', 'INET_PL_376']","['LKD_N_73', 'LKD_N_74']","[49.76719251606068, 49.721242303861054]","[9.767452417403721, 8.478981482250301]","['DE', 'DE']",0.0,49.74421740996087,92.75098564930629,9.123216949827011,80.0,0.0,1980.0,24.353414352156957,1100.0
LKD_PS_147,WEDAL,"['LKD_239', 'INET_PL_780']","['LKD_N_56', 'LKD_N_58']","[51.01781503681846, 50.85304060359307]","[6.941114311021507, 6.777765856644877]","['DE', 'DE']",0.0,50.93542782020577,21.610535265038354,6.859440083833192,100.0,2.0,1998.0,11.10023465003349,800.0
LKD_PS_148,WEDAL,"['LKD_241', 'INET_PL_780']","['LKD_N_58', 'LKD_N_59']","[50.85304060359307, 50.788561874445634]","[6.777765856644877, 6.392668509075823]","['DE', 'DE']",0.0,50.82080123901935,27.994730589351537,6.58521718286035,100.0,2.0,1998.0,11.179166666666667,800.0
LKD_PS_114,MONACO 1,"['LKD_168', 'INET_PL_321']","['LKD_N_11', 'LKD_N_25']","[48.208639764083046, 48.167435359221955]","[11.804763238406899, 12.74082214120552]","['DE', 'DE']",0.0,48.1880375616525,69.56472051180594,12.27279268980621,100.0,0.0,1983.0,7.274999999999999,1200.0
LKD_PS_314,PS_434,"['LKD_434', 'INET_PL_806']","['LKD_N_38', 'LKD_N_271']","[50.68474780129773, 50.90190280835658]","[9.656208132409002, 9.990669156208956]","['DE', 'DE']",0.0,50.79332530482716,33.71091134043956,9.823438644308979,80.0,0.0,1983.0,11.10023465003349,800.0
LKD_PS_313,PS_433,"['LKD_433', 'INET_PL_806']","['LKD_N_269', 'LKD_N_38']","[50.551258275670165, 50.68474780129773]","[9.31125260683745, 9.656208132409002]","['DE', 'DE']",0.0,50.61800303848395,28.515506935343115,9.483730369623226,80.0,0.0,1983.0,11.10023465003349,800.0
LKD_PS_124,JAGAL,"['LKD_180', 'INET_PL_267']","['LKD_N_34', 'LKD_N_39']","[52.54146169126879, 52.53645739104603]","[14.31805195819919, 13.866978498057335]","['DE', 'DE']",0.0,52.53895954115741,30.521234317052457,14.092515228128264,68.0,1.0,1999.0,38.8125,1200.0
LKD_PS_311,PS_431,"['LKD_431', 'INET_PL_1176']","['LKD_N_42', 'LKD_N_73']","[50.37922805675541, 49.76719251606068]","[9.424896782358873, 9.767452417403721]","['DE', 'DE']",0.0,50.07321028640804,72.33542345449264,9.596174599881298,80.0,0.0,1983.0,19.470663935585154,1000.0
LKD_PS_227,MIDAL,"['LKD_328', 'INET_PL_408']","['LKD_N_61', 'LKD_N_45']","[49.82135241025974, 49.57031722973122]","[8.770963983342954, 8.44114707899471]","['DE', 'DE']",0.0,49.69583481999548,36.64383694904433,8.606055531168831,100.0,3.0,1993.0,11.10023465003349,800.0
LKD_PS_142,MIDAL,"['LKD_218', 'INET_PL_408']","['LKD_N_43', 'LKD_N_61']","[50.08374137080856, 49.82135241025974]","[8.852748498072176, 8.770963983342954]","['DE', 'DE']",0.0,49.95254689053415,29.76661005090457,8.811856240707565,70.1877892952991,3.0,1993.0,11.10023465003349,800.0
LKD_PS_141,MIDAL,"['LKD_217', 'INET_PL_408']","['LKD_N_42', 'LKD_N_43']","[50.37922805675541, 50.08374137080856]","[9.424896782358873, 8.852748498072176]","['DE', 'DE']",0.0,50.23148471378198,52.320988102155304,9.138822640215524,100.0,3.0,1993.0,11.10023465003349,800.0
LKD_PS_140,MIDAL,"['LKD_215', 'INET_PL_408']","['LKD_N_38', 'LKD_N_42']","[50.68474780129773, 50.37922805675541]","[9.656208132409002, 9.424896782358873]","['DE', 'DE']",0.0,50.53198792902657,37.71340258502253,9.540552457383939,100.0,3.0,1993.0,11.10023465003349,800.0
LKD_PS_162,MEGAL SUED,"['LKD_263', 'INET_PL_384']","['LKD_N_69', 'LKD_N_63']","[49.299595573958506, 49.55465937668777]","[12.093572312872608, 12.135992798188253]","['DE', 'DE']",0.0,49.42712747532314,28.536207212785133,12.11478255553043,68.0,0.0,1980.0,37.7875,800.0
LKD_PS_157,MEGAL SUED,"['LKD_258', 'INET_PL_389']","['LKD_N_69', 'LKD_N_63']","[49.299595573958506, 49.55465937668777]","[12.093572312872608, 12.135992798188253]","['DE', 'DE']",0.0,49.42712747532314,28.536207212785133,12.11478255553043,68.0,0.0,2012.0,37.7875,1000.0
LKD_PS_59,PS_87,"['LKD_87', 'INET_PL_158']","['LKD_N_839', 'LKD_N_835']","[52.05386431262619, 52.150065145081214]","[7.135550374050841, 7.200963779153154]","['DE', 'DE']",0.0,52.1019647288537,11.596257068143428,7.168257076601998,100.0,0.0,2019.0,3.9,1100.0
LKD_PS_315,PS_435,"['LKD_435', 'INET_PL_802']","['LKD_N_269', 'LKD_N_42']","[50.551258275670165, 50.37922805675541]","[9.31125260683745, 9.424896782358873]","['DE', 'DE']",0.0,50.46524316621279,20.757828115025145,9.36807469459816,80.0,0.0,1983.0,19.470663935585154,1000.0
LKD_PS_149,WEDAL,"['LKD_243', 'INET_PL_780']","['LKD_N_59', 'LKD_N_810']","[50.788561874445634, 50.65595703246864]","[6.392668509075823, 6.0465710812155375]","['DE', 'BE']",0.0,50.72225945345714,28.48697931193776,6.219619795145681,100.0,2.0,1998.0,5.508333333333333,800.0
LKD_PS_1164,PS_1685,"['LKD_1685', 'INET_PL_578']","['LKD_N_190', 'LKD_N_191']","[47.56343953067137, 47.58819201603117]","[7.673590754323996, 7.699873381927021]","['DE', 'DE']",0.0,47.575815773351266,3.386689456487532,7.686732068125508,54.0,0.0,1983.0,0.3666666666666667,700.0
LKD_PS_295,PS_413,"['LKD_413', 'INET_PL_201']","['LKD_N_219', 'LKD_N_259']","[53.1697884106651, 53.26948636318497]","[7.584638571558224, 7.472816806158178]","['DE', 'DE']",0.0,53.21963738692503,13.357958545863854,7.528727688858201,84.0,0.0,2018.0,2.8212547916666666,1000.0
LKD_PS_163,MEGAL NORD,"['LKD_264', 'INET_PL_376']","['LKD_N_62', 'LKD_N_63']","[49.68154560977083, 49.55465937668777]","[12.501058522508734, 12.135992798188253]","['DE', 'DE']",0.0,49.6181024932293,29.854571113305905,12.318525660348493,80.0,0.0,1980.0,37.7875,1100.0
LKD_PS_817,PS_1068,"['LKD_1068', 'INET_PL_596']","['LKD_N_613', 'LKD_N_616']","[52.82068552742429, 52.76805894226394]","[11.218910044926568, 11.739550029203262]","['DE', 'DE']",0.0,52.79437223484412,35.503094641355545,11.479230037064916,55.0,0.0,1983.0,15.052937368210664,900.0
LKD_PS_820,PS_1072,"['LKD_1072', 'INET_PL_596']","['LKD_N_616', 'LKD_N_708']","[52.76805894226394, 52.769990701116306]","[11.739550029203262, 12.506151607919785]","['DE', 'DE']",0.0,52.769024821690124,51.590455620553755,12.122850818561524,55.0,0.0,1983.0,1.4845232338862173,475.85945945945946
LKD_PS_944,PS_1320,"['LKD_1320', 'INET_PL_596']","['LKD_N_708', 'LKD_N_667']","[52.769990701116306, 52.73107925616711]","[12.506151607919785, 13.37172429266143]","['DE', 'DE']",0.0,52.75053497864171,58.435625760438384,12.938937950290608,55.0,0.0,1983.0,0.0041666666666666675,900.0
LKD_PS_241,PS_359,"['LKD_359', 'INET_PL_549']","['LKD_N_210', 'LKD_N_209']","[54.08867849343767, 53.93607752747645]","[9.871253757002032, 9.712548481002473]","['DE', 'DE']",0.0,54.012378010457056,19.892379735660914,9.791901119002253,84.0,0.0,1983.0,7.924429246522989,709.5161904761904
LKD_PS_242,PS_360,"['LKD_360', 'INET_PL_549']","['LKD_N_209', 'LKD_N_211']","[53.93607752747645, 53.66616411123031]","[9.712548481002473, 9.66417466638007]","['DE', 'DE']",0.0,53.80112081935338,30.190128071471012,9.688361573691271,84.0,0.0,1983.0,7.924429246522989,709.5161904761904
LKD_PS_90,PS_140,"['LKD_140', 'INET_PL_1183']","['LKD_N_21', 'LKD_N_22']","[47.682937362483145, 47.64773899942439]","[10.529801837879148, 10.334395180125703]","['DE', 'DE']",0.0,47.66533818095377,15.15221758107474,10.432098509002426,68.0,0.0,1983.0,4.589900761271087,600.0
LKD_PS_89,PS_139,"['LKD_139', 'INET_PL_1183']","['LKD_N_20', 'LKD_N_21']","[47.71967472141489, 47.682937362483145]","[10.906670911854631, 10.529801837879148]","['DE', 'DE']",0.0,47.70130604194902,28.505736097316113,10.71823637486689,68.0,0.0,1983.0,0.226,600.0
LKD_PS_88,PS_138,"['LKD_138', 'INET_PL_1183']","['LKD_N_8', 'LKD_N_20']","[48.0181412733453, 47.71967472141489]","[11.781148938670782, 10.906670911854631]","['DE', 'DE']",0.0,47.86890799738009,73.20953699330529,11.343909925262707,68.0,0.0,1983.0,0.226,600.0
LKD_PS_145,WEDAL,"['LKD_223', 'INET_PL_780']","['LKD_N_48', 'LKD_N_56']","[52.20253744662892, 51.01781503681846]","[8.483276930958208, 6.941114311021507]","['DE', 'DE']",0.0,51.61017624172369,169.43945249582873,7.712195620989858,100.0,2.0,1998.0,1.4845232338862173,475.85945945945946
LKD_PS_144,RHG,"['LKD_220', 'INET_PL_580']","['LKD_N_51', 'LKD_N_52']","[52.5517987869226, 53.47343165409706]","[8.347535098990326, 9.6366222000119]","['DE', 'DE']",0.0,53.01261522050983,133.97590328548426,8.992078649501114,84.0,0.0,1994.0,11.10023465003349,800.0
LKD_PS_1251,PS_1796,"['LKD_1796', 'INET_PL_486']","['LKD_N_909', 'LKD_N_883']","[52.5778895679001, 52.650938905026955]","[8.806534938646603, 8.775477305184085]","['DE', 'DE']",0.0,52.61441423646353,8.391632077504402,8.791006121915345,100.0,0.0,1983.0,1.4845232338862173,475.85945945945946
