id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
EMAP_PS_898;PLM_ES_5882_Seg_10;['EMAP_PS_898'];['EMAP_N_955', 'EMAP_N_957'];[41.29962710726296, 41.44733, 41.469104817677035, 41.487552733480015];[-0.4581304102572483, -0.38532, -0.37449163554753806, -0.36577510020590953];['ES', 'ES'];None;{'length_km': 22.278489538895613, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.25, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_899;PLM_ES_5882_Seg_14;['EMAP_PS_899'];['EMAP_N_957', 'EMAP_N_958'];[41.487552733480015, 41.50933, 41.53109654594666, 41.54944341415924];[-0.36577510020590953, -0.355, -0.3442240558516936, -0.33548871534634284];['ES', 'ES'];None;{'length_km': 7.3317551217526855, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.25, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_900;PLM_ES_5882_Seg_18;['EMAP_PS_900'];['EMAP_N_958', 'EMAP_N_959'];[41.54944341415924, 41.57112, 41.59280100069815];[-0.33548871534634284, -0.32479, -0.31408220973588197];['ES', 'ES'];None;{'length_km': 5.1411259843617785, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.3333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_901;PLM_ES_5927_Seg_1;['EMAP_PS_901'];['EMAP_N_937', 'EMAP_N_960'];[41.50912573850832, 41.511513072622805, 41.51367225453323, 41.515831410611696, 41.51799053746529, 41.520336122516234, 41.52249607441493, 41.524656073181404, 41.526816126327354];[-5.295931460772998, -5.237103756018527, -5.184203668008946, -5.1313035624906185, -5.078403437162111, -5.021391827329101, -4.968491687085702, -4.915591520374351, -4.8626913229526725];['ES', 'ES'];None;{'length_km': 36.13519969386677, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.1111111111111111, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_902;PLM_ES_5927_Seg_9;['EMAP_PS_902'];['EMAP_N_960', 'EMAP_N_961'];[41.526816126327354, 41.52897624306033, 41.531136434790845, 41.53353488061834];[-4.8626913229526725, -4.809791089619902, -4.7568908139324, -4.697521606032139];['ES', 'ES'];None;{'length_km': 13.77353923109009, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.25, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_903;PLM_ES_5927_Seg_12;['EMAP_PS_903'];['EMAP_N_961', 'EMAP_N_951'];[41.53353488061834, 41.53569350727437, 41.53785200736736, 41.54001035085921, 41.542168497389554, 41.544326391425315, 41.546694169146626, 41.54885622341993, 41.551018959911076, 41.553182692622215, 41.55553798337495, 41.557689291058736, 41.55983584199183, 41.56197178824939, 41.567281963065994, 41.58375636708408, 41.60969096377495, 41.6244169782584, 41.65983419306106, 41.695251979768884, 41.716502828770764, 41.737739445304406, 41.770141211032005, 41.797634842681, 41.81720458939932, 41.824302231949446, 41.83520638736697, 41.841515712478355, 41.849539532394914, 41.85392863383902, 41.85761948256369];[-4.697521606032139, -4.644621141651868, -4.59172059148338, -4.538819935164826, -4.485919145338858, -4.433018184363233, -4.376006370127435, -4.323105042572058, -4.270203329735595, -4.217301054285824, -4.15792677697915, -4.105021351543185, -4.052112701815048, -3.9991968638660342, -3.959305360734083, -3.9269813634783954, -3.9010698164106987, -3.8885190136983425, -3.8581596292480285, -3.8278014532502134, -3.8095869216095224, -3.7913423163435453, -3.754611199037008, -3.7075090496244885, -3.6590472723086442, -3.6376216248476982, -3.597544224419143, -3.568797212837368, -3.52263357852095, -3.4898290776802874, -3.4545840579823563];['ES', 'ES'];None;{'length_km': 117.20808873294894, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.03225806451612903, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_904;PLM_ES_6298_Seg_1;['EMAP_PS_904'];['EMAP_N_959', 'EMAP_N_945'];[41.59280100069815, 41.581306559826935, 41.57019708976662];[-0.31408220973588197, -0.273345922882557, -0.23411591771770812];['ES', 'ES'];None;{'length_km': 7.11250597318499, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.3333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_905;PLM_ES_7177_Seg_1;['EMAP_PS_905'];['EMAP_N_959', 'EMAP_N_962'];[41.59280100069815, 41.604755797076415, 41.61561590708451, 41.637387853398614, 41.6518162761526, 41.66267638764101, 41.684448232303374];[-0.31408220973588197, -0.3418194921005391, -0.3670180566405632, -0.41753959405464514, -0.45101327122451806, -0.47621183542169643, -0.5267334173834639];['ES', 'ES'];None;{'length_km': 20.405854988812347, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.14285714285714285, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_906;PLM_ES_7177_Seg_7;['EMAP_PS_906'];['EMAP_N_962', 'EMAP_N_963'];[41.684448232303374, 41.695308318820345, 41.709736875409924, 41.731457103386475, 41.753228773354145, 41.76765748801291, 41.77851760466333, 41.80028913246415, 41.822009294446026, 41.8364382384662, 41.84729835980546, 41.869069635476336, 41.87992971194977, 41.894358896817664, 41.91607915181824, 41.93785010216881, 41.952279589192116, 41.9631397238924, 41.984910391227736, 42.00663051344098, 42.021060476965275, 42.03192062606441, 42.05369074583258, 42.06455079166477, 42.078981311301376, 42.100701654677366, 42.122470966038826, 42.13690228006424, 42.1477624841161, 42.16953097696263, 42.19125091835063, 42.2056837688404, 42.21654406233469, 42.238310554009736, 42.249170399287564, 42.26360568621929, 42.285326759813266];[-0.5267334173834639, -0.551931992610057, -0.5854056125313303, -0.6358027397668078, -0.6863243983944498, -0.7197979507445105, -0.7449965137449723, -0.7955182348649705, -0.8459153926559324, -0.8793888470444919, -0.9045874089581618, -0.9551092411296223, -0.9803078230245612, -1.0137811746537206, -1.064178295625343, -1.1147002715071226, -1.1481734943766657, -1.1733720531937655, -1.2238941544846345, -1.2742913386783545, -1.3077643588477015, -1.3329629143270258, -1.383485259277296, -1.408683861514664, -1.4421566456656754, -1.4925537461529412, -1.5430764532970969, -1.5765489013252596, -1.6017474440674233, -1.6522705209285897, -1.7026678251720435, -1.7361396264908961, -1.7613381485012782, -1.8118621419419618, -1.837060877327633, -1.8705316622725254, -1.9209285935039677];['ES', 'ES'];None;{'length_km': 133.24560492333933, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.02702702702702703, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_907;PLM_ES_7177_Seg_43;['EMAP_PS_907'];['EMAP_N_963', 'EMAP_N_941'];[42.285326759813266, 42.29622910995309, 42.30882697773809, 42.303279319290404, 42.289533462388285, 42.26757179428656, 42.24392164076064];[-1.9209285935039677, -1.9462558082011494, -1.9893903460091291, -2.027630638548815, -2.0585325729027906, -2.091338834355886, -2.1190403657587815];['ES', 'ES'];None;{'length_km': 19.521116236787083, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.14285714285714285, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_908;PLM_ES_7240_Seg_1;['EMAP_PS_908'];['EMAP_N_937', 'EMAP_N_964'];[41.50912573850832, 41.542789254753046, 41.575884332948924, 41.608979417575796, 41.64207450930419, 41.68534878593975, 41.71844381710888, 41.751538852069594, 41.78463389128034, 41.81772893527624, 41.850823984686635, 41.883919040255805, 41.9170141028709, 41.9509625733634, 41.9840578165789, 42.017153089601514, 42.05024839784532, 42.08334374812176, 42.116439149120545, 42.14953461210144, 42.18263015192496, 42.225902028949584, 42.25899731436559, 42.29209266369881, 42.325188099542686, 42.3582836565604, 42.39137939078879, 42.42447539911356, 42.45757186478696, 42.49153877060803, 42.524647357788055, 42.55777901278285, 42.59131913626286];[-5.295931460772998, -5.308457266780611, -5.3207750676687535, -5.333092864924502, -5.345410658170719, -5.361523454386862, -5.373841446088472, -5.386159448371529, -5.398477462515042, -5.410795490012702, -5.423113532620139, -5.435431592414692, -5.447749671872723, -5.460376422787583, -5.47269413048088, -5.485011821341304, -5.497329492310292, -5.5096471395411255, -5.521964758127206, -5.534282341708698, -5.546599881893216, -5.562720297218979, -5.575038998448317, -5.587357878052151, -5.599676999081259, -5.611996458270781, -5.624316412002745, -5.636637130656782, -5.648959125635676, -5.661554038323487, -5.673864210037086, -5.686161354243842, -5.698227816608234];['ES', 'ES'];None;{'length_km': 124.87433910226166, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.030303030303030304, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_909;PLM_ES_7260_Seg_1;['EMAP_PS_909'];['EMAP_N_951', 'EMAP_N_965'];[41.85761948256369, 41.89247959487564, 41.91934413612326, 41.94620867732385, 41.97307321847506, 42.00048656802289, 42.02735114071075, 42.05421571452757, 42.08108028953823, 42.10794486581252, 42.13480944342577, 42.161674022459486, 42.18853860300188, 42.223808932929344, 42.250673473369396, 42.27753801371397, 42.30440255395669, 42.3312670940904, 42.358131634107465, 42.38499617399931, 42.411860713756674, 42.4392747819785, 42.46613938564919, 42.49300399262416, 42.51986860317901, 42.54673321762105, 42.57359783629349, 42.61764360276855, 42.643084769140714, 42.66768456728291, 42.69917550311478, 42.72181210872034, 42.74360734609594, 42.76456121524158, 42.78467371615721, 42.80394484884287, 42.822374613298535, 42.838046070532315];[-3.4545840579823563, -3.446334002974151, -3.4399813110903183, -3.4336286171086154, -3.427275920917836, -3.4208011012105075, -3.414448533332136, -3.408095967839455, -3.401743404869298, -3.3953908445691887, -3.389038287098395, -3.3826857326290893, -3.3763331813477135, -3.3679839577418234, -3.3616312297867763, -3.355278497569052, -3.3489257607998066, -3.3425730191635488, -3.3362202723148933, -3.329867519875024, -3.3235147614274734, -3.3170429011646485, -3.310690398754012, -3.3043379033254396, -3.2979854154613495, -3.2916329358107594, -3.2852804650991896, -3.273153464888874, -3.263793197472772, -3.2526550941649957, -3.2350387672564613, -3.2197523802014603, -3.20268815725478, -3.1838460984164145, -3.163226203686394, -3.1408284730646994, -3.1166529065513524, -3.093639605024042];['ES', 'ES'];None;{'length_km': 114.87593306458128, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.02631578947368421, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_910;PLM_ES_7664_Seg_1;['EMAP_PS_910'];['EMAP_N_43', 'EMAP_N_966'];[42.596699425516704, 42.56888689456691, 42.54178485546992, 42.51714674874258, 42.491579823486475, 42.464578387998074, 42.43757667625688, 42.418146748742586, 42.391146748742585, 42.364146748742584, 42.33856604509888, 42.31140540084634, 42.29553941130751, 42.27813729454732, 42.260737645519086, 42.230625366704416, 42.171646306565506];[-0.35976502691532986, -0.3739833683319942, -0.38865845451118197, -0.39617664325704194, -0.3934346627392573, -0.39039451227168875, -0.38735557041003865, -0.3849794737360712, -0.38192164324971767, -0.37886075088642457, -0.37623183571865404, -0.3856701649369372, -0.40522481426839185, -0.42594024828429866, -0.4466575006290272, -0.4821710966859891, -0.4915777676247144];['ES', 'ES'];None;{'length_km': 51.00880660066476, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.058823529411764705, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_911;PLM_ES_7973_Seg_1;['EMAP_PS_911'];['EMAP_N_967', 'EMAP_N_941'];[42.546268847670405, 42.51278546228178, 42.49983093641564, 42.48412007837112, 42.46574702892938, 42.45004452913422, 42.43166478477093, 42.415967881074415, 42.397583474098454, 42.38189058103083, 42.36330277631198, 42.34491341711973, 42.32922488993413, 42.31083321852296, 42.295146768415314, 42.27675324060363, 42.26106847633845, 42.24392164076064];[-2.891222105717329, -2.8559952695444704, -2.8227851770164634, -2.779707978200925, -2.729060789006546, -2.685980686418639, -2.6353360154571224, -2.592253952414481, -2.541611025536671, -2.4985275493664902, -2.4474041514717415, -2.3967630682585375, -2.353678046055424, -2.303037820572335, -2.259952059999912, -2.2093125217355523, -2.16622616052228, -2.1190403657587815];['ES', 'ES'];None;{'length_km': 72.24954343724127, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.05555555555555555, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_912;PLM_ES_8122_Seg_1;['EMAP_PS_912'];['EMAP_N_967', 'EMAP_N_968'];[42.546268847670405, 42.56688706445233, 42.57698071886723, 42.59205027818324, 42.609460951963676, 42.644508722444705, 42.67953629083187, 42.69939605949243, 42.72282299451286, 42.74515089458809, 42.77779070334236, 42.806366008313375, 42.81836581473051];[-2.891222105717329, -2.8530543114375257, -2.838786033867736, -2.826916271397666, -2.8164838344127734, -2.7957579726265953, -2.775019707779874, -2.7536501176913184, -2.7257888806137887, -2.699134355325083, -2.6644403546299644, -2.641669646446643, -2.6335498220913456];['ES', 'ES'];None;{'length_km': 37.41092584344043, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.07692307692307693, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_913;PLM_ES_8156_Seg_1;['EMAP_PS_913'];['EMAP_N_965', 'EMAP_N_967'];[42.838046070532315, 42.808959934289405, 42.79544438757711, 42.769105478309356, 42.73132757479955, 42.69089234350548, 42.66181271850401, 42.648050173986505, 42.614240991465465, 42.58397036615524, 42.568277187949036, 42.546268847670405];[-3.093639605024042, -3.075293482233511, -3.067308762218989, -3.052862127334815, -3.0349991878705698, -3.0179141508429215, -3.002395965927115, -2.993262883077848, -2.9659852189559883, -2.9346190594334267, -2.9186651285242178, -2.891222105717329];['ES', 'ES'];None;{'length_km': 36.80898947275157, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.08333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_914;PLM_ES_8277_Seg_1;['EMAP_PS_914'];['EMAP_N_968', 'EMAP_N_969'];[42.81836581473051, 42.839948435802036, 42.86238457450777, 42.870968057595846, 42.88112693820357, 42.90301, 42.9249, 42.94678, 42.96865502797598, 42.99766980977829, 43.029595758297944, 43.033078855610505, 43.047501601735846, 43.05617204087384, 43.067311115081594];[-2.6335498220913456, -2.656649374744746, -2.6794250786387988, -2.686646485029109, -2.6963803648009455, -2.71402, -2.73167, -2.74934, -2.767016214381308, -2.7925317813544073, -2.824576333864571, -2.8335269854996437, -2.877045635909713, -2.9090103349713523, -2.9591775243039002];['ES', 'ES'];None;{'length_km': 39.95724986965917, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.06666666666666667, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_915;PLM_ES_8303_Seg_1;['EMAP_PS_915'];['EMAP_N_969', 'EMAP_N_965'];[43.067311115081594, 43.03581174455274, 43.00857182143591, 42.98142206297739, 42.95811220184824, 42.93087166853606, 42.903722531799, 42.8804126758519, 42.856817322307336, 42.838046070532315];[-2.9591775243039002, -2.978548638148652, -2.9947064564650763, -3.010897442267204, -3.0247612205387773, -3.040918015331534, -3.0571100490123433, -3.0709738382337513, -3.0842343626091298, -3.093639605024042];['ES', 'ES'];None;{'length_km': 27.755452359847045, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.1, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_916;PLM_ES_8455_Seg_1;['EMAP_PS_916'];['EMAP_N_970', 'EMAP_N_969'];[43.06914428535679, 43.067311115081594];[-2.959043019519716, -2.9591775243039002];['ES', 'ES'];None;{'length_km': 0.2041959367128873, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.5, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_917;PLM_ES_8469_Seg_1;['EMAP_PS_917'];['EMAP_N_971', 'EMAP_N_972'];[43.29877403149644, 43.29000069627834, 43.278294644430225, 43.26818760626964, 43.256734299005906, 43.24651279878545, 43.2351294750597, 43.22486258965412, 43.21351249131161, 43.20322110597836, 43.191890460505036, 43.181583714054, 43.17026585316044, 43.1599485677348, 43.14863975356687, 43.13831478629038, 43.12830749171634];[-1.6238764856053276, -1.6638809263317258, -1.706350863585917, -1.7456550522883028, -1.7881615879860542, -1.8274245573459496, -1.8699450048306856, -1.9091932404161271, -1.9517209561741078, -1.9909616319133212, -2.033493808879662, -2.072729886679067, -2.115265079721498, -2.1544980664048587, -2.197035434398284, -2.2362662005214986, -2.2740495376347125];['ES', 'ES'];None;{'length_km': 56.018251309572506, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.058823529411764705, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_918;PLM_ES_8474_Seg_1;['EMAP_PS_918'];['EMAP_N_970', 'EMAP_N_973'];[43.06914428535679, 43.10733290688119, 43.139048509843946, 43.17732819557147, 43.20906593877572, 43.247334719652706, 43.27534690790037];[-2.959043019519716, -2.9823991582677705, -3.001668682853791, -3.0251042640510706, -3.0443540727740164, -3.0678331105469097, -3.0849448890416777];['ES', 'ES'];None;{'length_km': 25.1070582510262, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.14285714285714285, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_919;PLM_ES_8474_Seg_7;['EMAP_PS_919'];['EMAP_N_973', 'EMAP_N_974'];[43.27534690790037, 43.30725654324312, 43.345732158238164];[-3.0849448890416777, -3.104108064730501, -3.1284739952906664];['ES', 'ES'];None;{'length_km': 8.58552040806624, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.3333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_920;PLM_ES_8475_Seg_1;['EMAP_PS_920'];['EMAP_N_972', 'EMAP_N_975'];[43.12830749171634, 43.10194383236889, 43.073033325039525];[-2.2740495376347125, -2.2845358979468617, -2.2984688742777886];['ES', 'ES'];None;{'length_km': 6.462610602718863, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.3333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_921;PLM_ES_8475_Seg_3;['EMAP_PS_921'];['EMAP_N_975', 'EMAP_N_968'];[43.073033325039525, 43.04252248590867, 43.016579350782195, 42.994640998472136, 42.96890184774517, 42.9325771612667, 42.915481690706244, 42.901910726140684, 42.89071960372579, 42.87308495234458, 42.85374772092358, 42.836106884343465, 42.81836581473051];[-2.2984688742777886, -2.316411270275328, -2.3321704373902703, -2.3453876461003036, -2.361267674459902, -2.39177042822386, -2.4129572375964647, -2.436307914804824, -2.4611196943326306, -2.503097181251613, -2.5493730478292598, -2.591347776972518, -2.6335498220913456];['ES', 'ES'];None;{'length_km': 40.9722474870846, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.07692307692307693, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_922;PLM_ES_8503_Seg_1;['EMAP_PS_922'];['EMAP_N_970', 'EMAP_N_972'];[43.06914428535679, 43.09413067506631, 43.128613919510286, 43.14926288079312, 43.16803994739875, 43.192695744787585, 43.20976583937438, 43.23027881135723, 43.24292791500003, 43.25123650339849, 43.25556270866079, 43.25374342815578, 43.246286862735104, 43.23875062584001, 43.23286856921797, 43.2266696078459, 43.219143258978, 43.207053788449436, 43.19953474757506, 43.1872778685363, 43.17650483816516, 43.16290602655857, 43.14037861805019, 43.12830749171634];[-2.959043019519716, -2.9401345087278488, -2.911967133527221, -2.8932670732817263, -2.874629564946841, -2.846790587276776, -2.823992211677436, -2.791504556684143, -2.764066799041716, -2.7367740856289995, -2.7006094254360384, -2.673655148559316, -2.6378842256996844, -2.6038471638280134, -2.5770280687500193, -2.5484895276182256, -2.514450395584233, -2.459094781567723, -2.425054109252426, -2.3787104090319753, -2.35205533390418, -2.3254946861057597, -2.2902273759980014, -2.2740495376347125];['ES', 'ES'];None;{'length_km': 68.66479576125688, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.041666666666666664, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_923;PLM_ES_8790_Seg_1;['EMAP_PS_923'];['EMAP_N_976', 'EMAP_N_977'];[43.41082419109159, 43.36926748412848, 43.37026309281712, 43.371148368646, 43.37203365012339, 43.37289882861227];[-8.200913194574184, -8.100726974467838, -8.041893033780488, -7.987893033780487, -7.933893033780487, -7.880763534985128];['ES', 'ES'];None;{'length_km': 27.114210300420396, 'pipe_class_EMap': 'M', 'exact': 3};{'length_km': 0.16666666666666666, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_924;PLS_ES_58_Seg_1;['EMAP_PS_924'];['EMAP_N_905', 'EMAP_N_978'];[36.10799135254509, 36.190343873878426, 36.18209555528412, 36.173465143449256, 36.157011018657045, 36.139770330478825, 36.15104739702399, 36.16183438366112, 36.17263286433895, 36.18321654542925, 36.19150705490459, 36.19262985966652];[-5.814968336692733, -5.80282418765456, -5.776955407223154, -5.75125474781761, -5.702261240044019, -5.6513658631410975, -5.599984390364863, -5.574946796848296, -5.5498890915436, -5.502368665819798, -5.449345654952343, -5.396843273346201];['ES', 'ES'];None;{'length_km': 47.81413518651018, 'pipe_class_EMap': 'S', 'exact': 3};{'length_km': 0.08333333333333333, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_925;PLS_ES_291_Seg_1;['EMAP_PS_925'];['EMAP_N_979', 'EMAP_N_906'];[36.698908245872275, 36.719795067288864, 36.71659963906366, 36.713347297386655, 36.71104416602339, 36.70903317959091, 36.183678639063956];[-6.076244375405405, -6.032426843699503, -5.983684921112237, -5.935765216638725, -5.909660957008063, -5.885717476707297, -5.829297754694123];['ES', 'ES'];None;{'length_km': 76.33526549083624, 'pipe_class_EMap': 'S', 'exact': 3};{'length_km': 0.14285714285714285, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
EMAP_PS_926;PLS_ES_429_Seg_1;['EMAP_PS_926'];['EMAP_N_980', 'EMAP_N_981'];[37.72457959013796, 37.69346131570911, 37.663092187696336, 37.63510877546679, 37.61841811329165, 37.59236771429782, 37.566317315144126, 37.54026691582537, 37.51421651633661, 37.488166116672446, 37.4621157168274, 37.436065316795684, 37.4100149165712, 37.383964516147664, 37.35791411551853, 37.33186371467694, 37.30581331361563, 37.27976291232716, 37.25371251080367, 37.220460526283915, 37.18244650649695, 37.14891222488888, 37.12222275685388, 37.10533824518305, 37.079131814033886, 37.05292538057434, 37.02671894464206, 37.00051250605922, 36.97430606463042, 36.948099620140596, 36.921893172352526, 36.89568672100373, 36.86948026580313, 36.83565981354156, 36.80005114693285, 36.76444104854616, 36.72878113290417];[-4.159326164851501, -4.147408819397911, -4.1321561429082525, -4.114109237658843, -4.101316618696924, -4.081005704794681, -4.060694791079958, -4.040383877558274, -4.0200729642357516, -3.9997620511185703, -3.979451138213295, -3.9591402255267036, -3.938829313065831, -3.918518400838054, -3.8982074888511242, -3.877896577113084, -3.8575856656322918, -3.837274754417601, -3.8169638434782094, -3.800467481703028, -3.7941687537982753, -3.7826232092592598, -3.767680975633744, -3.7551153995746605, -3.7349872356625644, -3.7148590744564878, -3.6947309161465034, -3.6746027609409966, -3.654474609068753, -3.6343464607816474, -3.614218316357605, -3.5940901761039843, -3.573962040361666, -3.5627516683004306, -3.553635711673114, -3.544521431991244, -3.5354654999166213];['ES', 'ES'];None;{'length_km': 124.9776020007306, 'pipe_class_EMap': 'S', 'exact': 3};{'length_km': 0.02702702702702703, 'pipe_class_EMap': 0, 'exact': 0};{'length_km': 'fill_length(PipeSegments)', 'pipe_class_EMap': 'make_Attrib(const)', 'exact': 'make_Attrib(const)'};{}
